Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCT.,UNIT-10,KANPUR",SATYA PRIYA,22-May-2026 12:45 PM,23-May-2026 09:00 AM,techsummary_2134016.pdf (1085.84 KB),30-May-2026,"INR 2,345,911.65",90.0,SATYA PRIYA,04-Jun-2026 09:15 PM,AOC29.pdf (430.00 KB),LOWEST BIDDER,Technical,Summary1142453_29,SATYA PRIYA,22-May-2026 12:37 PM,technical_2134016.pdf,1.0,6080480.0,M/S VAIBHAV CONSTRUCTION AND SUPPLIER,INR,"2,345,911.65",Finance,Summary29,SATYA PRIYA,23-May-2026 06:02 PM,finance_2134016.pdf,BOQ Comparative Chart,"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCOUNTANT,UNIT-10,KANPUR",SATYA PRIYA,23-May-2026 10:55 PM,finsummary_2134016.pdf (1085.84 KB),U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,2026_UPPRC_1142453_29,01/PM-10/UPPCL/2026-27/Dated 20-04-2026,Construction of CC road from the door of Jaynarayan Sachan to the canal and from the door of Santram Pal to the door of Gendalal Pal in village Jamrehi Upar of Block Kurara in District-Hamirpur.,1,6086452,CHANDRAPRAKASH THEKEDAR,05-May-2026 04:47 PM,Rejected-Finance,L2,23-May-2026 10:55 PM,AOC,Construction of CC road from the door of Jaynarayan Sachan to the canal and from the door of Santram Pal to the door of Gendalal Pal in village Jamrehi Upar of Block Kurara in District-Hamirpur.,Construction of CC road from the door of Jaynarayan Sachan to the canal and from the door of Santram Pal to the door of Gendalal Pal in village Jamrehi Upar of Block Kurara in District-Hamirpur.,Construction of CC road from the door of Jaynarayan Sachan to the canal and from the door of Santram Pal to the door of Gendalal Pal in village Jamrehi Upar of Block Kurara in District-Hamirpur. ,NA ,,Road Works,CC Road ,Tender,90.0,90.0,HAMIRPUR,210301.0,NA ,NA ,NA ,"PM,UNIT-10,UPPCL",No ,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,01/PM-10/UPPCL/2026-27/Dated 20-04-2026,2026_UPPRC_1142453_29,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,"5,900",Nil,Nil,No,1.0,DATE EXTENSION,Date,,1.0,SBI Bank,"PM,UNIT-10,UPPCL","Project Manager, U.P. Projects Corporation Ltd., Unit-10, Udayog Kunj Road Near Haluwakhada (Rajwaha) Nauraiya Kheda (Nahar Kothi), Dada Nagar, Kanpur",27-Apr-2026 04:00 PM,07-May-2026 04:00 PM,27-Apr-2026 04:00 PM,07-May-2026 03:00 PM,NA ,NA ,27-Apr-2026 04:00 PM,07-May-2026 03:00 PM,23-May-2026 09:00 AM,"47,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6080480,M/S VAIBHAV CONSTRUCTION AND SUPPLIER,05-May-2026 04:43 PM,Accepted-AOC,L1,04-Jun-2026 09:15 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
