Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Project Manager,T-96 Pallavpuram Phase II Meerut,1,Fee/PreQual/Technical,.pdf,Technical,1.0,SBI Bank,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-33 Meerut,01/PCL/PM-33/MRT/2026-27 Dt. 22.04.2026,2026_UPPRC_1140926_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"49,000",No,fixed,,Nil,Nil,23-Apr-2026 03:45 PM,30-Apr-2026 03:00 PM,23-Apr-2026 03:45 PM,30-Apr-2026 02:00 PM,NA ,NA ,24-Apr-2026 09:00 AM,30-Apr-2026 02:00 PM,06-May-2026 09:00 AM,"5,900",Nil,Nil,No,"Construction of Drinking water post at various GIC Laliyana, Pooth Khas, GMGIC Pithlokar and GHS Badam, Dungar, Solana and Fakarpur Kabatta Distt. Meerut","Construction of Drinking water post at various GIC Laliyana, Pooth Khas, GMGIC Pithlokar and GHS Badam, Dungar, Solana and Fakarpur Kabatta Distt. Meerut",Please refer Tender documents. ,NA ,"24,32,737",Civil Works,NA ,Tender,90.0,120.0,Meerut,250104.0,NA ,NA ,NA ,Meerut,No ,No,AOC,Technical,Technical,SACHIN KUMAR GAUTAM,05-May-2026 04:11 PM,technical_2130538.pdf,Sachin Kumar Gautam,Internal,Tarun Chaturvedi,SACHIN KUMAR GAUTAM,06-May-2026 03:17 PM,finsummary_2130538.pdf (1041.13 KB),Finance,Financial,SACHIN KUMAR GAUTAM,06-May-2026 03:12 PM,finance_2130538.pdf,BOQ Comparative Chart,Sachin Kumar Gautam,Internal,Tarun Chaturvedi,SACHIN KUMAR GAUTAM,05-May-2026 04:15 PM,06-May-2026 09:00 AM,techsummary_2130538.pdf (1041.13 KB),25-May-2026,"INR 2,409,626",120.0,SACHIN KUMAR GAUTAM,01-Jun-2026 11:27 AM,07Noswaterpost.pdf (436.00 KB),AOC,1.0,6068919.0,VIVEK ENTERPRISES,INR,"2,409,626",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-33 Meerut,2026_UPPRC_1140926_1,01/PCL/PM-33/MRT/2026-27 Dt. 22.04.2026,"Construction of Drinking water post at various GIC Laliyana, Pooth Khas, GMGIC Pithlokar and GHS Badam, Dungar, Solana and Fakarpur Kabatta Distt. Meerut",1,6072839,NISHANK CONSTRUCTION CO,29-Apr-2026 02:34 PM,Rejected-Finance,Due to Quoted Highest Price,06-May-2026 03:17 PM,AOC
,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6068919,VIVEK ENTERPRISES,28-Apr-2026 04:36 PM,Accepted-AOC,Due to Quoted Lowest Price,01-Jun-2026 11:27 AM,AOC
