Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Vikas Khand Nawabganj me Gram Sabha Ajgin me Chota Kahar ke Ghar se BRC School tak Interlocking ka karye.,Vikas Khand Nawabganj me Gram Sabha Ajgin me Chota Kahar ke Ghar se BRC School tak Interlocking ka karye.,Plz Refer Doc ,NA ,"31,92,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED OFFICE UNNAO,No ,No,"2,384",Nil,Nil,No,Er Narendra Chaudhary,Vikas Bhawan Unnao,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,59/RED/Tender/Unnao/26-27 Dt-06-04-2026,2026_REDUP_1142669_41,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"64,000",Yes,fixed,,Nil,Nil,28-Apr-2026 09:00 AM,04-May-2026 12:30 PM,28-Apr-2026 09:00 AM,04-May-2026 12:00 PM,NA ,NA ,28-Apr-2026 09:00 AM,04-May-2026 12:00 PM,20-May-2026 03:50 PM,AOC,Finance,Summary,Narendra chaudhary,15-Jun-2026 01:42 PM,finance_2134465.pdf,BOQ Comparative Chart,Er Narendra Chaudhry,Internal,,Narendra chaudhary,15-Jun-2026 01:44 PM,finsummary_2134465.pdf (1118.67 KB),1.0,6079586.0,Rishi Prakash jaiswal,INR,"3,171,881.73",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1142669_41,59/RED/Tender/Unnao/26-27 Dt-06-04-2026,Vikas Khand Nawabganj me Gram Sabha Ajgin me Chota Kahar ke Ghar se BRC School tak Interlocking ka karye.,1,6081432,M/s Tara Construction,01-May-2026 09:07 AM,Rejected-AOC,l2,15-Jun-2026 01:45 PM,15-Jun-2026,"INR 3,171,881.73",90.0,Narendra chaudhary,15-Jun-2026 01:45 PM,Chota0004.pdf (1119.00 KB),l1,Technical,Summary,Surendra Yadav,20-May-2026 03:41 PM,technical_2134465.pdf,Er Narendra Chaudhry,Internal,,Surendra Yadav,20-May-2026 03:45 PM,20-May-2026 03:50 PM,techsummary_2134465.pdf (471.35 KB),AOC
2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6079586,Rishi Prakash jaiswal,30-Apr-2026 11:34 PM,Accepted-AOC,l1,15-Jun-2026 01:45 PM,,,,,,,,,,,,,,,,,,,,AOC
