Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"2,714",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||CONSTURCTION DIVISION 1 PWD VARANASI",2048/183 COM VARANASI CIRCIL /2025 26 DATE 02/04/2026,2026_CEUVZ_1146911_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,S E VO VARANASI CIRCIL PWD VARANASI,S E VO VARANASI CIRCIL PWD VARANASI,"7,26,000",No,fixed,,Nil,Nil,KATHIRAO SE NEVADA MARG KE VISESH MARAMMAT KA KARYA,KATHIRAO SE NEVADA MARG KE VISESH MARAMMAT KA KARYA,Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,90.0,150.0,VARANASI,221002.0,S E VO VARANASI CIRCIL PWD VARANASI ,S E VO VARANASI CIRCIL PWD VARANASI ,08-May-2026 06:55 PM ,S E VO VARANASI CIRCIL PWD VARANASI,No ,No,08-May-2026 06:55 PM,16-May-2026 12:30 PM,08-May-2026 06:55 PM,16-May-2026 12:00 PM,NA ,NA ,08-May-2026 06:55 PM,16-May-2026 12:00 PM,11-Jun-2026 11:45 AM,1.0,SBI Bank,AOC,Technical,OFFICE ORDER,Ashutosh Kumar Singh,11-Jun-2026 11:38 AM,technical_2144939.pdf,SE VO PWD VARANASI,Internal,L1,Ashutosh Kumar Singh,11-Jun-2026 09:30 PM,finsummary_2144939.pdf (631.45 KB),Finance,L1,Ashutosh Kumar Singh,11-Jun-2026 09:11 PM,finance_2144939.pdf,BOQ Comparative Chart,SE VO PWD VARANASI,Internal,OFFICE ORDER,Ashutosh Kumar Singh,11-Jun-2026 11:41 AM,11-Jun-2026 11:45 AM,techsummary_2144939.pdf (631.45 KB),25-Jun-2026,"INR 10,316,332.6",150.0,Ashutosh Kumar Singh,25-Jun-2026 07:36 PM,3043.pdf (631.00 KB),AOC,1.0,6117317.0,L B Construction,INR,"10,316,332.6","Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||CONSTURCTION DIVISION 1 PWD VARANASI",2026_CEUVZ_1146911_2,2048/183 COM VARANASI CIRCIL /2025 26 DATE 02/04/2026,KATHIRAO SE NEVADA MARG KE VISESH MARAMMAT KA KARYA,1,6117317,L B Construction,16-May-2026 07:19 AM,Accepted-AOC,AOC,25-Jun-2026 07:36 PM,AOC
,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6117680,M/S DEV CONSTRUCTION,16-May-2026 10:10 AM,Rejected-Technical,REJECTED,11-Jun-2026 11:41 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6110427,PURVANCHAL INFRATECH PVT LTD,15-May-2026 06:02 PM,Rejected-Finance,REJECTED,11-Jun-2026 09:30 PM,AOC
