Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
06-Jun-2026,"INR 1,242,637.84",120.0,SANJAY SINGH,12-Jun-2026 02:24 PM,AOC_Lodha.pdf (44.00 KB),Work Awarded to M/s Surya Builders,1.0,6081910.0,M/S SURYA BUILDERS,INR,"1,242,637.84",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra||Unit-32 Aligarh,2026_UPPRC_1143451_3,01/PM-32/UPPCL/2026-27 Dated 27-04-2026,CONSTRUCTION OF BOUNDARY WALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT LODHA IN DISTRICT - ALIGARH (U.P),1,6086194,JAI MAHAKAL CONSTRUCTION,04-May-2026 12:46 AM,Rejected-Technical,All Required Document are Not Complete,15-May-2026 03:56 PM,Finance,Two Financial Bids admitted for Financial Evaluation out of Two Bids,SANDEEP SINGH CHAUDHARY,16-May-2026 03:26 PM,,BOQ Comparative Chart,Sanjay Singh Projects Manager Unit-32 Aligarh,Internal,Sandeep Singh Chaudhary Project Manager Unit-4 Agra Shalesh Kumar Verma Accountant Unit-32 Aligarh,SANJAY SINGH,15-May-2026 03:56 PM,16-May-2026 02:00 PM,techsummary_2135981.pdf (2040.14 KB),Technical,Three Bids Out of Three Bids Admitted for Technical Valuation,SANJAY SINGH,15-May-2026 03:53 PM,,Sanjay Singh Projects Manager Unit-32 Aligarh,Internal,Sandeep Singh Chaudhary Project Manager Unit-4 Agra Shalesh Kumar Verma Accountant Unit-32 Aligarh,SANJAY SINGH,30-May-2026 06:01 PM,finsummary_2135981.pdf (210.59 KB),AOC,CONSTRUCTION OF BOUNDARY WALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT LODHA IN DISTRICT - ALIGARH (U.P),CONSTRUCTION OF BOUNDARY WALL FOR KASTURBA GANDHI BALIKA VIDYALAYA AT LODHA IN DISTRICT - ALIGARH (U.P),Please refer Tender documents. ,NA ,"12,52,154",Civil Works - Buildings,NA ,Tender,90.0,120.0,Lodha Distt Aligarh,202140.0,NA ,NA ,NA ,"Project Manager,(Unit-32) Aligarh",No ,No,"Project Manager,(Unit-32) Aligarh","Ho. No- M.I.G-88, P,A.D.A Colony (Avantika), Ramghat Road Aligarh",1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Bid Doc,"5,900",Nil,Nil,No,"26,000",No,fixed,,Nil,Nil,29-Apr-2026 01:00 PM,04-May-2026 03:00 PM,29-Apr-2026 01:00 PM,04-May-2026 02:00 PM,NA ,NA ,29-Apr-2026 01:00 PM,04-May-2026 02:00 PM,16-May-2026 02:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra||Unit-32 Aligarh,01/PM-32/UPPCL/2026-27 Dated 27-04-2026,2026_UPPRC_1143451_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,2,6081910,M/S SURYA BUILDERS,03-May-2026 01:54 PM,Accepted-AOC,L1,12-Jun-2026 02:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,6084580,NAMRITA CONSTRUCTION,03-May-2026 01:39 PM,Rejected-Finance,Being Second Lowest,30-May-2026 06:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
