S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
1.0,6153259.0,M/S AFZAL AHMAD CONTRACTOR,30-May-2026 04:12 AM,Rejected-Finance,L2,11-Jun-2026 02:03 PM,1.0,6152182.0,MS TRADERS,INR,"2,277,698.33",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,2026_REDUP_1153057_1,230/RED/cashier/26-27 dt 08-05-2026,VIKAS KHAND SARSAWA KE GRAM CHAURA KHURD ME RASHID KE MAKAAN SE IRFAAN KE MAKAAN TAK VAI IFZAAL KE MAKAAN SE SARVAR KE MAKAAN TAK C.C.ROAD VAI NALI NIRMAAN KARYA,11-Jun-2026,"INR 2,277,698.33",90.0,Rajendra Kumar,11-Jun-2026 02:05 PM,dd.pdf (98.00 KB),L1,Ravi,Internal,pavan kumar vinod kumar,Kumari Ravi,06-Jun-2026 11:07 AM,06-Jun-2026 12:00 PM,techsummary_2160033.pdf (98.07 KB),Finance,admitted,Rajendra Kumar,09-Jun-2026 11:21 AM,,BOQ Comparative Chart,Ravi,Internal,pavan kumar vinod kumar,Rajendra Kumar,11-Jun-2026 02:03 PM,finsummary_2160033.pdf (98.11 KB),Technical,ok,Rajendra Kumar,05-Jun-2026 11:15 AM,,AOC,VIKAS KHAND SARSAWA KE GRAM CHAURA KHURD ME RASHID KE MAKAAN SE IRFAAN KE MAKAAN TAK VAI IFZAAL KE MAKAAN SE SARVAR KE MAKAAN TAK C.C.ROAD VAI NALI NIRMAAN KARYA,VIKAS KHAND SARSAWA KE GRAM CHAURA KHURD ME RASHID KE MAKAAN SE IRFAAN KE MAKAAN TAK VAI IFZAAL KE MAKAAN SE SARVAR KE MAKAAN TAK C.C.ROAD VAI NALI NIRMAAN KARYA,VIKAS KHAND SARSAWA KE GRAM CHAURA KHURD ME RASHID KE MAKAAN SE IRFAAN KE MAKAAN TAK VAI IFZAAL KE MAKAAN SE SARVAR KE MAKAAN TAK C.C.ROAD VAI NALI NIRMAAN KARYA ,NA ,"23,00,000",Civil Works,NA ,Tender,90.0,90.0,EE red saharanpur,247001.0,EE red saharanpur vikas bhawan delhi road saharanp ,EE red saharanpur vikas bhawan delhi road saharanpur ,26-May-2026 12:30 PM ,EE red saharanpur vikas bhawan delhi road saharanp,No ,No,"46,000",No,fixed,,Nil,Nil,854.0,Nil,Nil,No,1.0,SBI Bank,Executive Engineer,EE red saharanpur vikas bhawan delhi road saharanpur delhi road,25-May-2026 11:00 AM,01-Jun-2026 12:30 PM,25-May-2026 11:00 AM,30-May-2026 12:00 PM,NA ,NA ,25-May-2026 11:00 AM,30-May-2026 12:00 PM,06-Jun-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,230/RED/cashier/26-27 dt 08-05-2026,2026_REDUP_1153057_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical bids,AOC
2.0,6152182.0,MS TRADERS,30-May-2026 03:36 AM,Accepted-AOC,L1,11-Jun-2026 02:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Fess end emd,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,As per BOQ,AOC
