S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,SBI Bank,"Construction of C.M. Modal Composite Vidyalaya at Block- Palia Kala, Vill- Govind Nagar Colony District-Lakhimpur Kheri (Second Tehsil) (U.P.)","Construction of C.M. Modal Composite Vidyalaya at Block- Palia Kala, Vill- Govind Nagar Colony District-Lakhimpur Kheri (Second Tehsil) (U.P.)",Please refer Tender documents. ,NA ,"18,80,57,000",Civil Works - Buildings,NA ,Tender,90.0,540.0,District-Lakhimpur Kheri,262701.0,NA ,NA ,NA ,Lucknow,No ,No,09-May-2026 01:00 PM,19-May-2026 04:00 PM,09-May-2026 01:00 PM,19-May-2026 02:00 PM,NA ,NA ,09-May-2026 01:00 PM,19-May-2026 02:00 PM,23-May-2026 04:00 PM,"17,700",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,BIDDOC,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,38/UPPCL/GM-7/E-TENDER/2026-27 Dated-06.05.2026,2026_UPPRC_1147067_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"37,61,000",No,fixed,,Nil,Nil,AOC,Finance,Enclosed,RAKESH VERMA,09-Jun-2026 07:42 PM,finance_2145363.pdf,BOQ Comparative Chart,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-14, Lucknow, Accountant, Unit-14, Lucknow",RAKESH VERMA,22-May-2026 08:41 PM,23-May-2026 04:00 PM,techsummary_2145363.pdf (2942.77 KB),Technical,Enclosed,RAKESH VERMA,22-May-2026 08:26 PM,technical_2145363.pdf,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-14, Lucknow, Accountant, Unit-14, Lucknow",RAKESH VERMA,09-Jun-2026 08:22 PM,finsummary_2145363.pdf (2942.77 KB),15-Jun-2026,"INR 183,825,923.11",540.0,RAKESH VERMA,09-Jun-2026 08:27 PM,LOA38.pdf (1005.00 KB),Enclosed,1,6125584,M/s Shivam Light House,19-May-2026 07:43 AM,Rejected-AOC,Accepted,09-Jun-2026 08:27 PM,1.0,6125727.0,SPACE DESIGNERS,INR,"183,825,923.11",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2026_UPPRC_1147067_1,38/UPPCL/GM-7/E-TENDER/2026-27 Dated-06.05.2026,"Construction of C.M. Modal Composite Vidyalaya at Block- Palia Kala, Vill- Govind Nagar Colony District-Lakhimpur Kheri (Second Tehsil) (U.P.)",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6125727,SPACE DESIGNERS,18-May-2026 06:46 PM,Accepted-AOC,Accepted,09-Jun-2026 08:27 PM,,,,,,,,,,AOC
