Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,1222/RED/Nivida Patra.-Firozabad/Samanya Karya/2025-26 Date 02-04-2026,2026_REDUP_1146455_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"Construction of a CC road and drainage system in Ward No. 38, Mohalla Rahna, Indira Nagar spanning from house of Fauji to Raghuvir from Pawan to Sunil from Shivkumar to Satish, from Neeraj to Jaiprakash, from Rajan Singh to Girish Sharma, from Adhar","Construction of a CC road and drainage system in Ward No. 38, Mohalla Rahna, Indira Nagar spanning from house of Fauji to Raghuvir from Pawan to Sunil from Shivkumar to Satish, from Neeraj to Jaiprakash, from Rajan Singh to Girish Sharma, from Adhar",Please refer Tender documents. ,NA ,"29,99,000",Civil Works,NA ,Tender,90.0,90.0,Construction of a CC road and drainage system in W,283205.0,NA ,NA ,NA ,"EE, RED, Firozabad",No ,No,08-May-2026 10:00 AM,13-May-2026 02:00 PM,08-May-2026 10:00 AM,13-May-2026 12:00 PM,NA ,NA ,08-May-2026 10:00 AM,13-May-2026 12:00 PM,23-May-2026 12:00 PM,854.0,Nil,Nil,No,Executive Engineer,"RED, Firozabad",1.0,Fee/PreQual/Technical,.pdf,Technical Bid,"60,000",No,fixed,,Nil,Nil,AOC,EE RED Firozabad,Internal,"AE,DAO,RED, firozabad",Komal Agarwal,19-May-2026 05:15 PM,23-May-2026 12:00 PM,techsummary_2143967.pdf (295.61 KB),Finance,summary,Komal Agarwal,23-May-2026 01:52 PM,,BOQ Comparative Chart,EE RED Firozabad,Internal,AE DAO RED FZD,Komal Agarwal,30-Jun-2026 05:13 PM,finsummary_2143967.pdf (181.40 KB),Technical,summary,Komal Agarwal,14-May-2026 02:24 PM,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,2026_REDUP_1146455_9,1222/RED/Nivida Patra.-Firozabad/Samanya Karya/2025-26 Date 02-04-2026,"Construction of a CC road and drainage system in Ward No. 38, Mohalla Rahna, Indira Nagar spanning from house of Fauji to Raghuvir from Pawan to Sunil from Shivkumar to Satish, from Neeraj to Jaiprakash, from Rajan Singh to Girish Sharma, from Adhar",1.0,6102536.0,M/s MARUTI TRADERS,INR,"2,983,674.26",1,6102292,M/s GYATRI ENTERPRISES,10-May-2026 06:33 PM,Rejected-Finance,Highest Bidder,30-Jun-2026 05:13 PM,30-Jun-2026,"INR 2,983,674.26",90.0,Komal Agarwal,30-Jun-2026 05:15 PM,1_documents.pdf (181.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6102646,M/s Mahaveer Enterprises,10-May-2026 06:49 PM,Rejected-Finance,Highest Bidder,30-Jun-2026 05:13 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6102536,M/s MARUTI TRADERS,10-May-2026 04:48 PM,Accepted-AOC,AOC,30-Jun-2026 05:15 PM,,,,,,,AOC
