EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"35,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,technical document,20-Apr-2026 05:15 PM,28-Apr-2026 02:00 PM,20-Apr-2026 05:20 PM,27-Apr-2026 12:00 PM,NA ,NA ,20-Apr-2026 05:30 PM,27-Apr-2026 12:00 PM,13-May-2026 04:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE KANNAUJ,961/RED/ETender/2025-26 Dt 28.03.2026,2026_REDUP_1139629_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,860.0,Nil,Nil,No,Executive Engineer R.E.D. Kannauj,Office Executive Engineer R.E.D. S-6 IInd Floor Vikas Bhawan Kannauj,Construction of C.C. Road from Anuj Katiyar house to Sri. Preetu Katiyar house at village balarpur Kannauj,Construction of C.C. Road from Anuj Katiyar house to Sri. Preetu Katiyar house at village balarpur Kannauj,Please refer Tender documents. ,NA ,"17,41,000",Civil Works,NA ,Tender,90.0,90.0,Vikas Bhawan Kannauj,209727.0,NA ,NA ,NA ,Office Vikas Bhawan Kannauj,No ,No,1.0,SBI Bank,AOC,Finance,summary,Alok Kumar Srivastava,02-Jun-2026 10:51 AM,,BOQ Comparative Chart,Sri Alok Kumar Srivastava E.E.,Internal,1- Sri Abhishek Kumar A.E. 2- Sri Ankur Kumar DAO,Alok Kumar Srivastava,13-May-2026 11:30 AM,13-May-2026 04:00 PM,techsummary_2127857.pdf (347.14 KB),Technical,summary,Alok Kumar Srivastava,13-May-2026 11:22 AM,technical_2127857.pdf,Sri. Alok Kumar Srivastava E.E.,Internal,1. Sri Abhishek Kumar A.E. 2- Sri Ankur Kumar DAO,Alok Kumar Srivastava,02-Jun-2026 11:01 AM,finsummary_2127857.pdf (347.13 KB),02-Jun-2026,"INR 1,466,069",90.0,Alok Kumar Srivastava,02-Jun-2026 11:10 AM,balarpur.pdf (795.00 KB),1,6070128,M/S GAJENDRA SINGH YADAV CONTRACTOR,26-Apr-2026 03:21 PM,Rejected-Finance,High Rate Bid Rejected,02-Jun-2026 11:01 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE KANPUR CIRCLE||EE KANNAUJ,2026_REDUP_1139629_1,961/RED/ETender/2025-26 Dt 28.03.2026,Construction of C.C. Road from Anuj Katiyar house to Sri. Preetu Katiyar house at village balarpur Kannauj,1.0,6066508.0,M/s KULSUM CONSTRUCTION COMPANY,INR,"1,466,069",AOC
,,,,,,2,Finance,.xls,financial document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6066508,M/s KULSUM CONSTRUCTION COMPANY,25-Apr-2026 10:47 AM,Accepted-AOC,Low Rate Bid Accepted,02-Jun-2026 11:10 AM,,,,,,,,,,AOC
