Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
25-May-2026,"INR 1,187,841.78",180.0,Sujit Kumar Sinha,03-Jun-2026 06:16 PM,Document2.pdf (26.00 KB),1.0,6067226.0,M/S R R BUILDERS,INR,"1,187,841.78",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1138890_2,"1352/RED/E-Tender(41)/25-26, Dt. 30.03.2026",Nagar Panchayat Kaisarganj ke ward no. 10 me Pavna marg se Manoj Singh ke ghar hote huye Dairy Farm ke paas tak interlocking karya_02,1,6071660,AHOK KUMAR,28-Apr-2026 04:49 PM,Rejected-Finance,High,05-May-2026 01:22 PM,Technical,Technical bid open,Sujit Kumar Sinha,29-Apr-2026 02:04 PM,technical_2126380.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,05-May-2026 01:22 PM,finsummary_2126380.pdf (43.23 KB),Finance,Financial bid open,Sujit Kumar Sinha,05-May-2026 12:03 PM,finance_2126380.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,02-May-2026 06:33 PM,04-May-2026 02:00 PM,techsummary_2126380.pdf (571.01 KB),AOC,"20,200",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1352/RED/E-Tender(41)/25-26, Dt. 30.03.2026",2026_REDUP_1138890_2,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical bid documents,788.0,Nil,Nil,No,Nagar Panchayat Kaisarganj ke ward no. 10 me Pavna marg se Manoj Singh ke ghar hote huye Dairy Farm ke paas tak interlocking karya_02,Nagar Panchayat Kaisarganj ke ward no. 10 me Pavna marg se Manoj Singh ke ghar hote huye Dairy Farm ke paas tak interlocking karya_02,Please refer Tender documents. ,NA ,"10,07,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Enginer, R.E.D. Bahraich",No ,No,Executive Enginer,"Office of the Executive Enginer, R.E.D. Bahraich",1.0,SBI Bank,20-Apr-2026 12:00 PM,29-Apr-2026 12:30 PM,20-Apr-2026 12:00 PM,29-Apr-2026 12:00 PM,NA ,NA ,20-Apr-2026 12:00 PM,29-Apr-2026 12:00 PM,04-May-2026 02:00 PM,AOC
,,,,,,,,,,,,,,,2,6067226,M/S R R BUILDERS,28-Apr-2026 04:35 PM,Accepted-AOC,AOC,03-Jun-2026 06:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial bid document (BOQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
