Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
06-Apr-2026 12:55 PM,28-Apr-2026 11:00 AM,06-Apr-2026 12:55 PM,27-Apr-2026 05:00 PM,NA ,NA ,06-Apr-2026 12:55 PM,27-Apr-2026 05:00 PM,16-May-2026 10:00 AM,"1,890",Executive Officer,Sherkot,No,Construction of C.C RCC Nala Mohalla Tarai Ward No 11 Shama Marble Shop to Ramsahai wala Gate Length 180Mt,Construction of C.C RCC Nala Mohalla Tarai Ward No 11 Shama Marble Shop to Ramsahai wala Gate Length 180Mt,Please refer Tender documents. ,NA ,"15,96,553",Civil Works,NA ,Tender,60.0,60.0,Npp Sherkot,246747.0,Npp Sherkot  ,Npp Sherkot  ,06-Apr-2026 12:55 PM ,Npp Sherkot,No ,No,Directorate of Local Bodies UP||Nagar Palika Parishad Sherkot Bijnor,15VITT/RAJVITT/SWM/E-T-2025-26,2026_DOLBU_1131266_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,Executive Officer,Npp Sherkot,"1,59,655",No,percentage,10.0%,Executive Officer,Sherkot,1.0,FDR - Fixed Deposit,1.0,Fee/PreQual/Technical,.pdf,DOC,AOC,Technical,Summary,Krishan Murari,15-May-2026 05:57 PM,,Krishan Murari,Internal,,Krishan Murari,03-Jun-2026 04:39 PM,finsummary_2116032.pdf (597.00 KB),Finance,Summary,Veerendra kumar,18-May-2026 06:33 PM,,BOQ Comparative Chart,Krishan Murari,Internal,,Krishan Murari,15-May-2026 08:30 PM,16-May-2026 10:00 AM,techsummary_2116032.pdf (256.12 KB),06-Jun-2026,"INR 1,593,359.555",60.0,Krishan Murari,06-Jun-2026 05:45 PM,26.pdf (722.00 KB),1,6069613,Iqbal Ahmad Contractor,26-Apr-2026 09:49 AM,Rejected-AOC,Reject,06-Jun-2026 05:45 PM,1.0,6069566.0,Mohamed Zeeshan Contractor,INR,"1,593,359.555",Directorate of Local Bodies UP||Nagar Palika Parishad Sherkot Bijnor,2026_DOLBU_1131266_6,15VITT/RAJVITT/SWM/E-T-2025-26,Construction of C.C RCC Nala Mohalla Tarai Ward No 11 Shama Marble Shop to Ramsahai wala Gate Length 180Mt,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6069566,Mohamed Zeeshan Contractor,26-Apr-2026 08:59 AM,Accepted-AOC,Accept,06-Jun-2026 05:45 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6069442,M/s Irshad khan Thekedar,26-Apr-2026 08:31 AM,Rejected-AOC,Reject,06-Jun-2026 05:45 PM,,,,,,,,,,AOC
