Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1,Fee/PreQual/Technical,.pdf,BIDDOC,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.",1.0,SBI Bank,20-Apr-2026 06:30 PM,27-Apr-2026 04:00 PM,20-Apr-2026 06:30 PM,27-Apr-2026 02:00 PM,NA ,NA ,20-Apr-2026 06:30 PM,27-Apr-2026 02:00 PM,12-May-2026 01:00 PM,Work Proposed Sound Proofing A.C. and Sitting Arrangement in auditorium at Autonomous State Medical College Auraiya District-Auraiya (U.P.),Work Proposed Sound Proofing A.C. and Sitting Arrangement in auditorium at Autonomous State Medical College Auraiya District-Auraiya (U.P.),Please refer Tender documents. ,NA ,"51,78,000",Civil Works - Others,NA ,Tender,90.0,120.0,District-Auraiya (U.P.),206122.0,NA ,NA ,NA ,Lucknow,No ,No,"1,04,000",No,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,13/UPPCL/GM-7/E-TENDER/2026-27 Dated-10.04.2026,2026_UPPRC_1139643_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",Nil,Nil,No,AOC,Finance,Enclosed,RAKESH VERMA,12-Jun-2026 09:05 PM,finance_2127882.pdf,BOQ Comparative Chart,"General Manager, Zone-7, Lucknow",Internal,"Project Manager, Unit-14, Lucknow, Project Manger, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,11-May-2026 07:23 PM,12-May-2026 01:00 PM,techsummary_2127882.pdf (2270.33 KB),Technical,Enclosed,RAKESH VERMA,11-May-2026 07:15 PM,technical_2127882.pdf,"General Manager, Zone-7, Lucknow",Internal,"Project Manager, Unit14, Lucknow, Project Manager, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,12-Jun-2026 09:08 PM,finsummary_2127882.pdf (2942.77 KB),12-Jun-2026,"INR 5,099,743.53",120.0,RAKESH VERMA,12-Jun-2026 09:11 PM,AOC13.pdf (585.00 KB),Enclosed,1.0,6065290.0,MS ANAND PRATAP SINGH,INR,"5,099,743.53",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2026_UPPRC_1139643_1,13/UPPCL/GM-7/E-TENDER/2026-27 Dated-10.04.2026,Work Proposed Sound Proofing A.C. and Sitting Arrangement in auditorium at Autonomous State Medical College Auraiya District-Auraiya (U.P.),1,6065290,MS ANAND PRATAP SINGH,25-Apr-2026 06:44 PM,Accepted-AOC,L1,12-Jun-2026 09:11 PM,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6065621,M/S S.P CONSTRUCTION,24-Apr-2026 08:25 PM,Rejected-AOC,L2,12-Jun-2026 09:11 PM,AOC
