Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,27-Apr-2026 03:00 PM,04-May-2026 04:00 PM,27-Apr-2026 03:00 PM,04-May-2026 03:00 PM,NA ,NA ,27-Apr-2026 03:00 PM,04-May-2026 03:00 PM,20-May-2026 09:00 AM,"PM,UNIT-10,UPPCL","Project Manager, U.P. Projects Corporation Ltd., Unit-10, Udayog Kunj Road Near Haluwakhada (Rajwaha) Nauraiya Kheda (Nahar Kothi), Dada Nagar, Kanpur",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,01/PM-10/UPPCL/2026-27/Dated 20-04-2026,2026_UPPRC_1142453_20,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"5,900",Nil,Nil,No,"50,000",Yes,fixed,,Nil,Nil,Construction of CC road in Nagar Panchayat Kurara and village Bhulasi of Block Maudaha in District-Hamirpur.,Construction of CC road in Nagar Panchayat Kurara and village Bhulasi of Block Maudaha in District-Hamirpur.,Construction of CC road in Nagar Panchayat Kurara and village Bhulasi of Block Maudaha in District-Hamirpur. ,NA ,,Road Works,CC Road ,Tender,90.0,90.0,HAMIRPUR,210301.0,NA ,NA ,NA ,"PM,UNIT-10,UPPCL",No ,No,AOC,1.0,6081879.0,MAHAKAL CONSTRUCTION,INR,"2,476,577.15",Finance,Summary20,SATYA PRIYA,23-May-2026 05:24 PM,finance_2133920.pdf,BOQ Comparative Chart,"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCOUNTANT,UNIT-10,KANPUR",SATYA PRIYA,23-May-2026 08:55 PM,finsummary_2133920.pdf (1085.84 KB),U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,2026_UPPRC_1142453_20,01/PM-10/UPPCL/2026-27/Dated 20-04-2026,Construction of CC road in Nagar Panchayat Kurara and village Bhulasi of Block Maudaha in District-Hamirpur.,1,6081879,MAHAKAL CONSTRUCTION,02-May-2026 03:11 PM,Accepted-AOC,L1,04-Jun-2026 08:33 PM,27-May-2026,"INR 2,476,577.15",90.0,SATYA PRIYA,04-Jun-2026 08:33 PM,AOC20.pdf (419.00 KB),Lowes Bidder,Technical,Summary1142453_20,SATYA PRIYA,19-May-2026 04:52 PM,technical_2133920.pdf,"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCT.,UNIT-10,KANPUR",SATYA PRIYA,19-May-2026 06:40 PM,20-May-2026 09:00 AM,techsummary_2133920.pdf (1085.84 KB),AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6082759,M/S JAGROOP CONTRACTOR,04-May-2026 01:39 PM,Rejected-Finance,L2,23-May-2026 08:55 PM,,,,,,,,,,,,,,,,,,,,AOC
