Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
01-Jun-2026,"INR 4,763,568.09",180.0,Satya Kumar Singh,01-Jun-2026 11:05 PM,finsummary_2106008.pdf (318.00 KB),Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur,2026_CEUVZ_1128994_3,1104/SETender/jnp-gzp circle/25 Date-19-03-2026,Construction of Mardah Jalalabad Lr to Naseerpur hote hue Chhalka pul tak sampark marg to Rajveerpur sampark marg with 5 year maintenance,1.0,6007186.0,DR AMBEDAKAR ENTERPRISES,INR,"4,763,568.09",1,6007186,DR AMBEDAKAR ENTERPRISES,28-Mar-2026 11:39 AM,Accepted-AOC,AOC,01-Jun-2026 11:05 PM,Finance,Finance,Satya Kumar Singh,21-Apr-2026 12:31 AM,,BOQ Comparative Chart,Sk Singh,Internal,,Satya Kumar Singh,08-Apr-2026 12:32 PM,08-Apr-2026 12:35 PM,techsummary_2106008.pdf (568.75 KB),Technical,Finance,Satya Kumar Singh,08-Apr-2026 12:22 PM,,S.K. SINGH,Internal,,Satya Kumar Singh,21-Apr-2026 12:46 AM,finsummary_2106008.pdf (302.33 KB),AOC,Construction of Mardah Jalalabad Lr to Naseerpur hote hue Chhalka pul tak sampark marg to Rajveerpur sampark marg with 5 year maintenance,Construction of Mardah Jalalabad Lr to Naseerpur hote hue Chhalka pul tak sampark marg to Rajveerpur sampark marg with 5 year maintenance,Please refer Tender documents. ,NA ,"71,00,000",Civil Works,NA ,Tender,90.0,180.0,JAUNPUR,222002.0,NA ,NA ,NA ,"SE, JAUNPUR-GHAZIPUR CIRCLE PWD , JAUNPUR",No ,No,23-Mar-2026 09:00 AM,28-Mar-2026 12:30 PM,23-Mar-2026 09:00 AM,28-Mar-2026 12:00 PM,NA ,NA ,23-Mar-2026 09:00 AM,28-Mar-2026 12:00 PM,08-Apr-2026 12:35 PM,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"SE, JAUNPUR-GHAZIPUR CIRCLE PWD , JAUNPUR","SE, JAUNPUR-GHAZIPUR CIRCLE PWD , JAUNPUR","2,714",Nil,Nil,No,1.0,SBI Bank,"5,55,000",Yes,fixed,,Nil,Nil,Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur,1104/SETender/jnp-gzp circle/25 Date-19-03-2026,2026_CEUVZ_1128994_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,2,6014557,M/s Anuj Express,28-Mar-2026 06:39 AM,Rejected-Finance,NOT ADMITTED,21-Apr-2026 12:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,6014874,M/S BARHU SINGH KUSHWAHA,27-Mar-2026 11:51 PM,Rejected-Finance,NOT ADMITTED,21-Apr-2026 12:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,6007194,M/S SAALIM ENTERPRISES,27-Mar-2026 02:52 PM,Rejected-Finance,NOT ADMITTED,21-Apr-2026 12:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,6006082,m/s vidhya shankar singh,28-Mar-2026 08:42 AM,Rejected-Finance,NOT ADMITTED,21-Apr-2026 12:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,6013842,RAJENDRA KUSHWAHA,27-Mar-2026 11:13 PM,Rejected-Finance,NOT ADMITTED,21-Apr-2026 12:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
