Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
EE,Internal,,Praveen Prakash Gautam,25-May-2026 04:56 PM,28-May-2026 02:00 PM,techsummary_2135481.pdf (1071.37 KB),Technical,"06 bids received, in which 02 admitted and rest rejected",Praveen Prakash Gautam,25-May-2026 04:53 PM,technical_2135481.pdf,12-Jun-2026,"INR 469,513.42",30.0,Praveen Prakash Gautam,12-Jun-2026 11:54 AM,1796.pdf (111.00 KB),1,6087004,Lalit Kumar Rajani Thekedar,04-May-2026 12:36 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 04:53 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||SSD, pilibhit",2026_UPIDC_1143214_17,02/E.E/2026-27,Silt Clearance of Khargapur Drain Between Km.0.000 to Km 8.500 for Year 2026-27(Lot 17),1.0,6086893.0,M/S MOHD ISRAIL,INR,"469,513.42",EE,Internal,,Praveen Prakash Gautam,12-Jun-2026 11:52 AM,finsummary_2135481.pdf (1071.37 KB),Finance,All Admitted,Praveen Prakash Gautam,29-May-2026 12:23 PM,finance_2135481.pdf,BOQ Comparative Chart,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||SSD, pilibhit",02/E.E/2026-27,2026_UPIDC_1143214_17,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Silt Clearance of Khargapur Drain Between Km.0.000 to Km 8.500 for Year 2026-27(Lot 17),Date,,Executive Engineer,Office Sharda Sagar Division Pilibhit,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,NA ,NA ,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,28-May-2026 02:00 PM,677.0,Nil,Nil,No,Silt Clearance of Khargapur Drain Between Km.0.000 to Km 8.500 for Year 2026-27(Lot 17),Silt Clearance of Khargapur Drain Between Km.0.000 to Km 8.500 for Year 2026-27(Lot 17),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Pilibhit,262001.0,NA ,NA ,NA ,Office Sharda Sagar Division Pilibhit,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"10,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,2,6083939,MAHENDRA SINGH CONTRACTOR,02-May-2026 06:55 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,AOC
,,,,,,,,,,,,,,,,,,3,6086893,M/S MOHD ISRAIL,04-May-2026 12:27 PM,Accepted-AOC,Admitted,12-Jun-2026 11:54 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,4,6087269,M/S MOHD ISRAR CONSTRUCTION COMPANY,04-May-2026 01:11 PM,Rejected-AOC,Not Admitted,12-Jun-2026 11:54 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,5,6081703,M/S SACHIN CHANDANI THEKEDAR,01-May-2026 02:39 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,6,6085565,RANA ENTERPRISES,03-May-2026 07:04 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
