Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,19/EE/SRE/E-TENDER/2026-27,2026_SCIDC_1148280_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,Executive Engineer,"Executive Engineer office - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur","1,652",UPSCIDCO,SAHARANPUR,No,21-May-2026 06:00 PM,27-May-2026 11:00 AM,21-May-2026 06:00 PM,27-May-2026 10:00 AM,NA ,NA ,21-May-2026 06:00 PM,27-May-2026 10:00 AM,28-May-2026 10:00 AM,"Under Vidhayak Nidhi Yojna (Shri Devendra Nim ji, MLA) Construction of CC Road and Side Drain work from Pranami Mandir to Vipin Plot and Dharampal house to Bijendra house at Vill Tapri ke Majra Nanakpuri Block Rampur Maniharan, District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Devendra Nim ji, MLA) Construction of CC Road and Side Drain work from Pranami Mandir to Vipin Plot and Dharampal house to Bijendra house at Vill Tapri ke Majra Nanakpuri Block Rampur Maniharan, District- Saharanpur",Please refer Tender documents. ,NA ,"9,49,997",Civil Works,NA ,Tender,90.0,NA ,District Saharanpur,247001.0,NA ,NA ,NA ,Executive Engineer office,No ,No,"19,000",No,fixed,,UPSCIDCO,SAHARANPUR,AOC,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - A.A.O.",Vinod Kumar Kardam,01-Jun-2026 12:20 PM,finsummary_2157199.pdf (338.88 KB),Technical,Technical Evaluation Summary,Vinod Kumar Kardam,27-May-2026 07:11 PM,technical_2157199.pdf,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - A.A.O.",Vinod Kumar Kardam,27-May-2026 07:12 PM,28-May-2026 10:00 AM,techsummary_2157199.pdf (338.88 KB),Finance,Finance Bid Evaluation Summary,Vinod Kumar Kardam,01-Jun-2026 12:17 PM,finance_2157199.pdf,BOQ Comparative Chart,1,6143479,KARAM VIR SINGH CONTRACTOR,26-May-2026 01:24 PM,Rejected-Finance,Being L2,01-Jun-2026 12:20 PM,1.0,6143783.0,SATYA DEV CONSTRUCTION CO.,INR,"948,572",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2026_SCIDC_1148280_2,19/EE/SRE/E-TENDER/2026-27,"Under Vidhayak Nidhi Yojna (Shri Devendra Nim ji, MLA) Construction of CC Road and Side Drain work from Pranami Mandir to Vipin Plot and Dharampal house to Bijendra house at Vill Tapri ke Majra Nanakpuri Block Rampur Maniharan, District- Saharanpur",05-Jun-2026,"INR 948,572",90.0,Vinod Kumar Kardam,01-Jun-2026 12:23 PM,aoc.pdf (396.00 KB),"AWARD OF CONTRACT for Construction of CC Road and Side Drain work from Pranami Mandir to Vipin Plot and Dharampal house to Bijendra house at Vill Tapri ke Majra Nanakpuri Block Rampur Maniharan, Dist",AOC
2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6143783,SATYA DEV CONSTRUCTION CO.,26-May-2026 02:51 PM,Accepted-AOC,Being L1,01-Jun-2026 12:23 PM,,,,,,,,,,,,,,,,,AOC
