Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
SE RED Lucknow Circle,"SE RED, Near Vikas Bhawan, Sarvoday Nagar, Lucknow, 226016","94,900",No,percentage,2.0%,Nil,Nil,28-Apr-2026 06:00 PM,15-May-2026 12:30 PM,28-Apr-2026 06:00 PM,14-May-2026 12:00 PM,NA ,NA ,28-Apr-2026 06:00 PM,14-May-2026 12:00 PM,25-May-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE,28/SE RED Lucknow/Sitapur/26-27 Dt 02/04/2026,2026_REDUP_1143024_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"5,000",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,1.0,SBI Bank,"Under District Sitapur, Construction of Interlocking Road drain from Road to Santosh Kumar house, Mewalal house to Tiraha in Block I Palia Chhota Nazirabad, Lot No 6","Under District Sitapur, Construction of Interlocking Road drain from Road to Santosh Kumar house, Mewalal house to Tiraha in Block I Palia Chhota Nazirabad, Lot No 6",Please refer Tender documents. ,NA ,"47,45,000",Civil Works,NA ,Tender,90.0,90.0,Sitapur,261001.0,SE RED Lucknow Circle ,"SE RED, Near Vikas Bhawan, Sarvoday Nagar, Lucknow, 226016  ",30-Apr-2026 11:00 AM ,SE RED Lucknow Circle,No ,No,AOC,Er Gyanendra Kumar SE RED Lucknow Circle,Internal,,Gyanedra Kumar,17-Jun-2026 10:47 AM,finsummary_2135314.pdf (655.44 KB),Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,15-May-2026 01:13 PM,,Er Gyanendra Kumar SE RED Lucknow Circle,Internal,"Er Gyanendra Kumar SE RED Lucknow Circle, Er Gyanendra Kumar EE RED Sitapur, Er Noor Alam EE RED Raebareli. Er A K Sahu DAO RED Sitapur",Gyanendra Kumar,21-May-2026 11:09 AM,25-May-2026 12:00 PM,techsummary_2135314.pdf (310.32 KB),Finance,Summary,Gyanendra Kumar,29-May-2026 02:20 PM,,BOQ Comparative Chart,1,6111891,KAMLENDRA VIKRAM SINGH,13-May-2026 08:53 PM,Accepted-AOC,Aoc,17-Jun-2026 10:50 AM,1.0,6111891.0,KAMLENDRA VIKRAM SINGH,INR,"4,731,215",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE,2026_REDUP_1143024_6,28/SE RED Lucknow/Sitapur/26-27 Dt 02/04/2026,"Under District Sitapur, Construction of Interlocking Road drain from Road to Santosh Kumar house, Mewalal house to Tiraha in Block I Palia Chhota Nazirabad, Lot No 6",17-Jun-2026,"INR 4,731,215",90.0,Gyanedra Kumar,17-Jun-2026 10:50 AM,28_6.pdf (655.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(Boq),,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6111711,M/s Mannat Construction,13-May-2026 06:05 PM,Rejected-Finance,Rejected,17-Jun-2026 10:47 AM,,,,,,,,,,,,,,,,AOC
