Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
23-Jun-2026,"INR 1,228,724.94",90.0,Yogesh Kumar,23-Jun-2026 01:46 PM,1630_3.pdf (415.00 KB),1,6041558,BIPIN KUMAR SINGH,11-Apr-2026 06:39 PM,Rejected-Finance,Rejected,23-Jun-2026 12:54 PM,1.0,6041643.0,MS SUNIL KUMAR SINGH,INR,"1,228,724.94",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE AMBEDKAR NAGAR,2026_REDUP_1134857_3,1630/EE RED Ambedkarnagar/25-26 Dt 24/02/2026,"Under District Ambedkarnagar, Construction of Interlocking Road from Barhi Aidilpur concrete Road to Mansharam house on Tanda-Hanswar Road, Lot No 3",Technical,Summary,Shailendra Chaudhary,15-Apr-2026 09:18 PM,,Er Shailendra Chaudhary EE RED Ambedkarnagar,Internal,,Shailendra Chaudhary,23-Jun-2026 12:54 PM,finsummary_2118652.pdf (415.13 KB),Finance,Summary,Shailendra Chaudhary,11-May-2026 09:46 PM,,BOQ Comparative Chart,"Er Shailendra Chaudhary EE RED Ambedkarnagar,",Internal,"Er Shailendra Chaudhary EE RED Ambedkarnagar, Er Yogesh Kumar AE RED Ambedkarnagar, Mr Anand Swaroop Yadav DAO RED Ambedkarnagar",ANAND SWAROOP YADAV,26-Apr-2026 02:16 PM,04-May-2026 03:00 PM,techsummary_2118652.pdf (354.68 KB),AOC,09-Apr-2026 11:00 AM,15-Apr-2026 03:00 PM,09-Apr-2026 11:00 AM,15-Apr-2026 12:00 PM,NA ,NA ,09-Apr-2026 11:00 AM,15-Apr-2026 12:00 PM,04-May-2026 03:00 PM,1.0,SBI Bank,"Under District Ambedkarnagar, Construction of Interlocking Road from Barhi Aidilpur concrete Road to Mansharam house on Tanda-Hanswar Road, Lot No 3","Under District Ambedkarnagar, Construction of Interlocking Road from Barhi Aidilpur concrete Road to Mansharam house on Tanda-Hanswar Road, Lot No 3",Please refer Tender documents. ,NA ,"10,43,000",Civil Works,NA ,Tender,90.0,90.0,Ambedkarnagar,224001.0,"EE RED Ayodhya, Vikas Bhawan, Ayodhya ","EE RED Ambedkarnagar, Vikas Bhawan, Ambedkarnagar  ",13-Apr-2026 11:00 AM ,"EE RED Ayodhya, Vikas Bhawan, Ayodhya",No ,No,767.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,"20,860",No,percentage,2.0%,Nil,Nil,"EE RED Ayodhya, Vikas Bhawan, Ayodhya","EE RED Ambedkarnagar, Vikas Bhawan, Ambedkarnagar",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE AMBEDKAR NAGAR,1630/EE RED Ambedkarnagar/25-26 Dt 24/02/2026,2026_REDUP_1134857_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,2,6041643,MS SUNIL KUMAR SINGH,11-Apr-2026 06:55 PM,Accepted-AOC,AOC,23-Jun-2026 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,,,,,AOC
