Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
17-Jun-2026,INR 100,90.0,Praveen Kumar,18-Jun-2026 05:52 PM,avo.pdf (1840.00 KB),1.0,6111133.0,M/S SHREE NARAYAN CONSTRUCTION,INR,100.0,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE MAHARAJGANJ,2026_REDUP_1147065_3,62/RED TENDER/MAHARAJGANJ,GRAM PANCHYAT BELAHIYA KHAJAHIYA SE RADHAKRISHNA MANDIR TAK 300 MITER CC ROAD VA NALI NIRMAD KARYA,1,6120578,M/S KRISHNA KANT TRIPATHI,16-May-2026 03:03 PM,Rejected-Finance,L2,11-Jun-2026 08:38 PM,Finance,Bid Opening Summary,Praveen Kumar,11-Jun-2026 08:31 PM,,BOQ Comparative Chart,EE RED MAHARAJGANJ,Internal,,Praveen Kumar,23-May-2026 11:45 AM,23-May-2026 11:50 AM,techsummary_2145367.pdf (1781.32 KB),Technical,Bid Opening Summary,Praveen Kumar,23-May-2026 11:36 AM,,EE RED MAHARAJGANJ,Internal,,Praveen Kumar,11-Jun-2026 08:38 PM,finsummary_2145367.pdf (5579.34 KB),AOC,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE MAHARAJGANJ,62/RED TENDER/MAHARAJGANJ,2026_REDUP_1147065_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED MAHARAJGANJ,EE RED MAHARAJGANJ,GRAM PANCHYAT BELAHIYA KHAJAHIYA SE RADHAKRISHNA MANDIR TAK 300 MITER CC ROAD VA NALI NIRMAD KARYA,GRAM PANCHYAT BELAHIYA KHAJAHIYA SE RADHAKRISHNA MANDIR TAK 300 MITER CC ROAD VA NALI NIRMAD KARYA,Please refer Tender documents. ,NA ,"39,82,000",Civil Works,NA ,Tender,90.0,90.0,WORK,274403.0,NA ,NA ,NA ,EE RED MAHARAJGANJ,No ,No,"80,000",No,fixed,,Nil,Nil,10-May-2026 09:00 AM,18-May-2026 03:00 PM,10-May-2026 09:00 AM,18-May-2026 12:00 PM,NA ,NA ,10-May-2026 09:00 AM,18-May-2026 12:00 PM,23-May-2026 11:50 AM,944.0,Nil,Nil,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,2,6111133,M/S SHREE NARAYAN CONSTRUCTION,17-May-2026 09:49 AM,Accepted-AOC,L1,18-Jun-2026 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
