S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,Silt clearance of Palra drain from km 3.400 to km 30.030,Silt clearance of Palra drain from km 3.400 to km 30.030,Please refer Tender documents. ,NA ,"21,81,000",Civil Works - Others,NA ,Tender,90.0,NA ,Aligarh,202001.0,NA ,NA ,NA ,DD Aligarh,No ,No,Executive Engineer Drainage DivisionAligarh,DD Aligarh,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, aligarh",01/EE/2026-27,2026_UPIDC_1152951_13,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,"43,700",No,fixed,,Nil,Nil,04-Jun-2026 05:00 PM,09-Jun-2026 06:00 PM,04-Jun-2026 05:00 PM,09-Jun-2026 06:00 PM,NA ,NA ,04-Jun-2026 05:00 PM,09-Jun-2026 06:00 PM,11-Jun-2026 10:00 AM,AOC,Finance,Admitted,Kalpana Yadav,23-Jun-2026 11:03 AM,,BOQ Comparative Chart,Committee,Internal,As per file attached,Kalpana Yadav,23-Jun-2026 11:07 AM,finsummary_2168180.pdf (274.73 KB),1.0,6178243.0,KAMLESH KUMAR CONTRACTOR,INR,"933,899.18",1,6178243,KAMLESH KUMAR CONTRACTOR,08-Jun-2026 10:11 AM,Accepted-AOC,Accepted,23-Jun-2026 11:14 AM,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||DD, aligarh",2026_UPIDC_1152951_13,01/EE/2026-27,Silt clearance of Palra drain from km 3.400 to km 30.030,23-Jun-2026,"INR 933,899.18",15.0,Kalpana Yadav,23-Jun-2026 11:14 AM,Palra.pdf (421.00 KB),Technical,Admitted,Kalpana Yadav,10-Jun-2026 12:55 PM,,Committee,Internal,,Kalpana Yadav,11-Jun-2026 08:33 AM,11-Jun-2026 10:00 AM,techsummary_2168180.pdf (274.73 KB),AOC
,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,6182274,M/s CHANCHAL ASSOCIATES,09-Jun-2026 04:17 PM,Rejected-AOC,rejected,23-Jun-2026 11:14 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,6181780,M/S TRIPLE R CONSTRUCTION AND SUPLIERS,09-Jun-2026 12:15 PM,Rejected-AOC,rejected,23-Jun-2026 11:14 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,6177622,PADAM SINGH,08-Jun-2026 08:28 PM,Rejected-AOC,rejected,23-Jun-2026 11:14 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
