Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,2026_REDUP_1146455_6,1222/RED/Nivida Patra.-Firozabad/Samanya Karya/2025-26 Date 02-04-2026,"Construction of a CC road and drainage system in Ward No. 32, Tulsi Vihar, Himyunpur extending from Moonbar Parking to P.K. Sign Emporium, from P.K. Sign Emporium to P.S. Hosiery, from Durg Singh to Jitendra Pal Singh and from Goga Ji Plastic to the",1.0,6102774.0,M/s Mahaveer Enterprises,INR,"3,307,575.2",1,6102331,M/s GARG ENTERPRISES,10-May-2026 04:56 PM,Rejected-Finance,Highest Bidder,10-Jun-2026 01:45 PM,10-Jun-2026,"INR 3,307,575.2",90.0,Komal Agarwal,10-Jun-2026 01:48 PM,DOS_tulsi.pdf (363.00 KB),AOC,EE RED Firozabad,Internal,"AE, DAO, RED FIROZABAD",Komal Agarwal,10-Jun-2026 01:45 PM,finsummary_2143964.pdf (509.56 KB),Technical,summary,Komal Agarwal,14-May-2026 02:13 PM,,EE RED Firozabad,Internal,"AE,DAO,RED, firozabad",Komal Agarwal,19-May-2026 05:09 PM,23-May-2026 12:00 PM,techsummary_2143964.pdf (314.89 KB),Finance,summary,Komal Agarwal,23-May-2026 01:46 PM,,BOQ Comparative Chart,AOC,1.0,SBI Bank,08-May-2026 10:00 AM,13-May-2026 02:00 PM,08-May-2026 10:00 AM,13-May-2026 12:00 PM,NA ,NA ,08-May-2026 10:00 AM,13-May-2026 12:00 PM,23-May-2026 12:00 PM,Executive Engineer,"RED, Firozabad","66,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,1222/RED/Nivida Patra.-Firozabad/Samanya Karya/2025-26 Date 02-04-2026,2026_REDUP_1146455_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,"Construction of a CC road and drainage system in Ward No. 32, Tulsi Vihar, Himyunpur extending from Moonbar Parking to P.K. Sign Emporium, from P.K. Sign Emporium to P.S. Hosiery, from Durg Singh to Jitendra Pal Singh and from Goga Ji Plastic to the","Construction of a CC road and drainage system in Ward No. 32, Tulsi Vihar, Himyunpur extending from Moonbar Parking to P.K. Sign Emporium, from P.K. Sign Emporium to P.S. Hosiery, from Durg Singh to Jitendra Pal Singh and from Goga Ji Plastic to the",Please refer Tender documents. ,NA ,"33,23,000",Civil Works,NA ,Tender,90.0,90.0,Construction of a CC road and drainage system in W,283205.0,NA ,NA ,NA ,"EE, RED, Firozabad",No ,No,AOC
,,,,,,,,,2,6102275,M/s GYATRI ENTERPRISES,10-May-2026 06:28 PM,Rejected-Finance,Highest Bidder,10-Jun-2026 01:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6102774,M/s Mahaveer Enterprises,10-May-2026 07:00 PM,Accepted-AOC,AOC,10-Jun-2026 01:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
