Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
CONSTRUCTION OF TYPE-A 24 NO AND TYBE-B 08 NO RESIDENTIAL BUILDING AT THANA KAPTANGANJ DIST AZAMGARH U.P.,CONSTRUCTION OF TYPE-A 24 NO AND TYBE-B 08 NO RESIDENTIAL BUILDING AT THANA KAPTANGANJ DIST AZAMGARH U.P.,Please refer Tender documents. ,NA ,"8,28,77,000",Civil Works,NA ,Tender,90.0,530.0,THANA KAPTANGANJ DIST AZAMGARH U.P.,276141.0,NA ,NA ,NA ,U.P. Police Avas Nigam Ltd,No ,No,Sanjeev Saxena,U.P. Police Avas Nigam Ltd,1.0,SBI Bank,27-Apr-2026 11:30 AM,12-May-2026 11:30 AM,27-Apr-2026 11:30 AM,11-May-2026 05:00 PM,NA ,NA ,27-Apr-2026 11:30 AM,11-May-2026 05:00 PM,21-May-2026 05:00 PM,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"361/PAN/ET26-27, DT. 24-04-2026",2026_UPPAN_1142449_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"17,57,000",No,fixed,,Nil,Nil,"8,850",Nil,Nil,No,AOC,Technical,All bidder admitted,Sanjeev Saxena,21-May-2026 11:55 AM,,SANJEEV SAXENA,Internal,DULAREY PRASAD PRASHANT TRIPATHI,Sanjeev Saxena,26-May-2026 06:00 PM,finsummary_2133601.pdf (44.56 KB),Finance,All bidder admitted,Sanjeev Saxena,22-May-2026 09:48 AM,,BOQ Comparative Chart,SANJEEV SAXENA,Internal,DULAREY PRASAD PRASHANT TRIPATHI,Sanjeev Saxena,21-May-2026 11:59 AM,21-May-2026 05:00 PM,techsummary_2133601.pdf (640.00 KB),05-Jun-2026,"INR 80,307,813",530.0,Sanjeev Saxena,05-Jun-2026 04:14 PM,KAPTANGANJLOA.pdf (53.00 KB),L1,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2026_UPPAN_1142449_1,"361/PAN/ET26-27, DT. 24-04-2026",CONSTRUCTION OF TYPE-A 24 NO AND TYBE-B 08 NO RESIDENTIAL BUILDING AT THANA KAPTANGANJ DIST AZAMGARH U.P.,1.0,6093769.0,ADITYA ENTERPRISES,INR,"80,307,813",1,6093769,ADITYA ENTERPRISES,06-May-2026 03:14 PM,Accepted-AOC,L1,05-Jun-2026 04:14 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6095826,MISHRA AND SONS REALCON PRIVATE LIMITED,10-May-2026 12:31 PM,Rejected-Finance,L3,26-May-2026 06:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6098437,M/s A K Infraprojects Private Limited,11-May-2026 01:23 PM,Rejected-Finance,L2,26-May-2026 06:00 PM,AOC
