Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
25-Jun-2026,"INR 751,543.112",90.0,SANKALP VERMA,25-Jun-2026 04:47 PM,AgreementBoring.pdf (704.00 KB),Accept,1,6136721,gyan singh,23-May-2026 12:03 AM,Rejected-AOC,Reject,25-Jun-2026 04:47 PM,1.0,6136697.0,MAHESH ANAND CONSTRUCTION,INR,"751,543.112",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad||Unit-2 Allahabad,2026_UPPRC_1150579_1,4/PCL/PM/PRAYAG/2026-27/DT. 18.05.2026,"CONSTRUCTION OF 02 HP SUBMERSIBLE PUMP AT CENTRAL JAIL NAINI, DISTRICT PRAYAGRAJ (UP)",Finance,Financial Summary,SANKALP VERMA,25-Jun-2026 04:30 PM,finance_2154568.pdf,BOQ Comparative Chart,Sankalp,Internal,Ayush Kumar,SANKALP VERMA,06-Jun-2026 02:21 PM,06-Jun-2026 03:00 PM,techsummary_2154568.pdf (257.89 KB),Technical,Comparative,SANKALP VERMA,06-Jun-2026 02:18 PM,technical_2154568.pdf,Sankalp,Internal,Ayush Kumar,SANKALP VERMA,25-Jun-2026 04:39 PM,finsummary_2154568.pdf (257.89 KB),AOC,1.0,SBI Bank,"CONSTRUCTION OF 02 HP SUBMERSIBLE PUMP AT CENTRAL JAIL NAINI, DISTRICT PRAYAGRAJ (UP)","CONSTRUCTION OF 02 HP SUBMERSIBLE PUMP AT CENTRAL JAIL NAINI, DISTRICT PRAYAGRAJ (UP)","CONSTRUCTION OF 02 HP SUBMERSIBLE PUMP AT CENTRAL JAIL NAINI, DISTRICT PRAYAGRAJ (UP) ",NA ,"7,52,000",Civil Works,NA ,Tender,90.0,90.0,Prayagraj,211004.0,Prayagraj ,Prayagraj ,20-May-2026 09:00 AM ,Prayagraj,No ,No,"16,000",No,fixed,,Nil,Nil,20-May-2026 09:00 AM,25-May-2026 02:00 PM,20-May-2026 09:00 AM,25-May-2026 01:00 PM,NA ,NA ,20-May-2026 09:00 AM,25-May-2026 01:00 PM,06-Jun-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad||Unit-2 Allahabad,4/PCL/PM/PRAYAG/2026-27/DT. 18.05.2026,2026_UPPRC_1150579_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"3,540",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Technical,Project Manager,Prayagraj,AOC
,,,,,,,2,6136697,MAHESH ANAND CONSTRUCTION,22-May-2026 11:46 PM,Accepted-AOC,Accept,25-Jun-2026 04:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,AOC
