Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Executive Engineer,Internal,,Suresh Kumar Jaiswal,23-Apr-2026 04:34 PM,23-Apr-2026 04:40 PM,techsummary_2113348.pdf (435.50 KB),04-Jun-2026,"INR 1,255,901",90.0,Abhishek Rai,06-Jun-2026 10:52 AM,bpdf.pdf (153.00 KB),Technical,Opend,Suresh Kumar Jaiswal,20-Apr-2026 03:41 PM,,1.0,6040562.0,AJINK TRADERS,INR,"1,255,901",Finance,Opend,Abhishek Rai,24-Apr-2026 11:56 AM,,BOQ Comparative Chart,Executive Engineer,Internal,,Abhishek Rai,24-Apr-2026 04:04 PM,finsummary_2113348.pdf (152.96 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1132291_10,3274/EE/RED/GKP/25-26 Date 10-03-26,Block-Sardar Nagar Gram Jaipur mein Madan ke Ghar se Kailash ke Ghar Tak CC Road Ka Nirman,1,6040562,AJINK TRADERS,10-Apr-2026 07:20 PM,Accepted-AOC,L1,06-Jun-2026 10:52 AM,AOC,1,Fee/PreQual/Technical,.pdf,Technical Evaluation,1.0,SBI Bank,"25,260",No,percentage,2.0%,Nil,Nil,Block-Sardar Nagar Gram Jaipur mein Madan ke Ghar se Kailash ke Ghar Tak CC Road Ka Nirman,Block-Sardar Nagar Gram Jaipur mein Madan ke Ghar se Kailash ke Ghar Tak CC Road Ka Nirman,Please refer Tender documents. ,NA ,"12,63,000",Civil Works,NA ,Tender,90.0,90.0,Gorakhpur,273001.0,NA ,NA ,NA ,Vikash Bhawan,No ,No,07-Apr-2026 09:00 AM,17-Apr-2026 09:00 AM,07-Apr-2026 09:00 AM,16-Apr-2026 12:00 PM,NA ,NA ,07-Apr-2026 09:00 AM,16-Apr-2026 12:00 PM,23-Apr-2026 04:40 PM,Executive Engineer,Vikash Bhawan,812.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,3274/EE/RED/GKP/25-26 Date 10-03-26,2026_REDUP_1132291_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6040591,M/S Avanish Traders,10-Apr-2026 07:50 PM,Rejected-AOC,L2,06-Jun-2026 10:52 AM,AOC,2,Finance,.xls,Financial Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
