Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
766.0,Nil,Nil,No,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||UMBGC, khurja",01/EE/2026-27,2026_UPIDC_1152633_14,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,30-May-2026 05:55 PM,05-Jun-2026 10:00 AM,30-May-2026 05:55 PM,04-Jun-2026 05:55 PM,NA ,NA ,30-May-2026 05:55 PM,04-Jun-2026 05:55 PM,08-Jun-2026 10:30 AM,1.0,Fee/PreQual/Technical,.pdf,Tender Document,"28,000",No,fixed,,Nil,Nil,drain clearence work,drain clearence work,Please refer Tender documents. ,NA ,"14,00,000",Civil Works,NA ,Tender,90.0,15.0,UMBDGC KHURJA,203131.0,NA ,NA ,NA ,UMBDGC KHURJA,No ,No,EXECUTIVE ENGINEER,UMBDGC KHURJA,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||UMBGC, khurja",2026_UPIDC_1152633_14,01/EE/2026-27,drain clearence work,1,6164647,M/s Buniyad Ali Contractor,04-Jun-2026 11:12 AM,Rejected-Finance,4,08-Jun-2026 04:33 PM,1.0,6166968.0,M/s Prince Construction,INR,"737,000",Finance,FIANANCIAL REPORT,NEERAJ TYAGI,08-Jun-2026 11:55 AM,finance_2165241.pdf,BOQ Comparative Chart,NEERAJ KUMAR TYAGI,Internal,NEERAJKUMARTYAGI CHANDRAMAULI DWIVEDI,NEERAJ TYAGI,08-Jun-2026 04:33 PM,finsummary_2165241.pdf (198.05 KB),NEERAJ KUMAR TYAGI,Internal,NEERAJ KUMAR TYAGI UMESH KUMAR,NEERAJ TYAGI,06-Jun-2026 03:19 PM,08-Jun-2026 10:30 AM,techsummary_2165241.pdf (507.29 KB),Technical,Technical report,NEERAJ TYAGI,06-Jun-2026 03:03 PM,technical_2165241.pdf,12-Jun-2026,"INR 737,000",15.0,NEERAJ TYAGI,22-Jun-2026 04:12 PM,AG6.pdf (826.00 KB),DATE OF START 12.06.2026,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,6164164,M/s Kailash Chand Sharma,04-Jun-2026 10:19 AM,Rejected-Finance,6,08-Jun-2026 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,6166968,M/s Prince Construction,04-Jun-2026 10:42 AM,Accepted-AOC,aCCEPT,22-Jun-2026 04:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,6164247,M/s Virendra Singh Contractor,03-Jun-2026 07:23 PM,Rejected-Finance,3,08-Jun-2026 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,6167595,NARENDRA KUMAR SHARMA,04-Jun-2026 01:46 PM,Rejected-Finance,2,08-Jun-2026 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,6,6166965,RAJKUMARI,04-Jun-2026 10:51 AM,Rejected-Finance,5,08-Jun-2026 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
