Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
20-May-2026,"INR 2,429,186.69",180.0,Sujit Kumar Sinha,03-Jun-2026 06:20 PM,Document2.pdf (26.00 KB),1.0,6081744.0,Rajeev Kumar Verma,INR,"2,429,186.69",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2026_REDUP_1143969_1,"1348/RED/E-Tender(40)/25-26, Dt. 30.03.2026",Vikas Khand Nawaganj ke Gram Panchayat Govindpur Pandit ke majra Baldigaon ke Bagiya se Idgaah tak C.C. road nirman karya_01,1,6094297,M/S MISHRA TRADERS,06-May-2026 09:11 PM,Rejected-Technical,"As per clause 2.3,2.5 and 16.1 of ITB",13-May-2026 03:08 PM,Finance,Financial bid open,Sujit Kumar Sinha,14-May-2026 05:11 PM,finance_2137190.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,13-May-2026 03:08 PM,14-May-2026 12:00 PM,techsummary_2137190.pdf (458.77 KB),Technical,Financial bid open,Sujit Kumar Sinha,07-May-2026 02:25 PM,technical_2137190.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,15-May-2026 01:49 PM,finsummary_2137190.pdf (44.63 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,Technical bid open,Executive Enginer,"Office of the Executive Engineer, R.E.D. Bahraich",01-May-2026 12:00 PM,07-May-2026 12:30 PM,01-May-2026 12:00 PM,07-May-2026 12:00 PM,NA ,NA ,01-May-2026 12:00 PM,07-May-2026 12:00 PM,14-May-2026 12:00 PM,"40,900",No,fixed,,Nil,Nil,Vikas Khand Nawaganj ke Gram Panchayat Govindpur Pandit ke majra Baldigaon ke Bagiya se Idgaah tak C.C. road nirman karya_01,Vikas Khand Nawaganj ke Gram Panchayat Govindpur Pandit ke majra Baldigaon ke Bagiya se Idgaah tak C.C. road nirman karya_01,Please refer Tender documents. ,NA ,"20,43,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,"Office of the Executive Engineer, R.E.D. Bahraich",No ,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"1348/RED/E-Tender(40)/25-26, Dt. 30.03.2026",2026_REDUP_1143969_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"2,384",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,6081744,Rajeev Kumar Verma,02-May-2026 05:31 PM,Accepted-AOC,AOC,03-Jun-2026 06:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,6081832,VIRENDRA KUMAR,02-May-2026 06:04 PM,Rejected-Finance,High,15-May-2026 01:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
