S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,SBI Bank,28-May-2026 11:00 AM,02-Jun-2026 03:00 PM,28-May-2026 11:00 AM,02-Jun-2026 12:00 PM,NA ,NA ,28-May-2026 11:00 AM,02-Jun-2026 12:00 PM,03-Jun-2026 01:00 PM,766.0,Nil,Nil,No,"5,600",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||ID, hathras",02/EE/2026-27,2026_UPIDC_1149425_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,EXECUTIVE ENGINEER,IRRIGATION DIVISION HATHRAS,SILT CLEARANCE OF BHARARI DRAIN FROM KM.0.000 TO KM. 4.600,SILT CLEARANCE OF BHARARI DRAIN FROM KM.0.000 TO KM. 4.600,Please refer Tender documents. ,NA ,"2,79,968",Civil Works - Canal,NA ,Tender,90.0,10.0,HATHRAS,204101.0,NA ,NA ,NA ,IRRIGATION DIVISION HATHRAS,No ,No,AOC,Technical,Technical Bid Report,Chandramauli Dwivedi,03-Jun-2026 11:24 AM,technical_2163398.pdf,CHANDRAMAULI DWIVEDI,Internal,UMESH KUMAR AND CHANDRAMAULI DWIVEDI,Chandramauli Dwivedi,11-Jun-2026 02:03 PM,finsummary_2163398.pdf (256.44 KB),Finance,Financial Bid Report,Chandramauli Dwivedi,11-Jun-2026 01:54 PM,finance_2163398.pdf,BOQ Comparative Chart,CHANDRAMAULI DWIVEDI,Internal,UMESH KUMAR AND CHANDRAMAULI DWIVEDI,Chandramauli Dwivedi,03-Jun-2026 11:32 AM,03-Jun-2026 01:00 PM,techsummary_2163398.pdf (304.71 KB),13-Jun-2026,"INR 129,893",10.0,Chandramauli Dwivedi,18-Jun-2026 04:31 PM,AOC5.pdf (232.00 KB),AS PER AOC,1,6155170,GOPAL SINGH SON OF POORAN SINGH,30-May-2026 06:32 PM,Rejected-Finance,As Per Financial,11-Jun-2026 02:03 PM,1.0,6160992.0,SHRI GOVERDHAN AND COMPANY,INR,"129,893","U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||ID, hathras",2026_UPIDC_1149425_7,02/EE/2026-27,SILT CLEARANCE OF BHARARI DRAIN FROM KM.0.000 TO KM. 4.600,AOC
,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6154861,MANVENDRA PRATAP SINGH CONTRACTOR AND SUPPLIER,30-May-2026 05:56 PM,Rejected-Finance,As Per Financial,11-Jun-2026 02:03 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6155131,M/S LEKHRAJ SINGH,30-May-2026 06:16 PM,Rejected-Finance,As Per Financial,11-Jun-2026 02:03 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6160992,SHRI GOVERDHAN AND COMPANY,02-Jun-2026 10:43 AM,Accepted-AOC,AS PER AOC,18-Jun-2026 04:31 PM,,,,,,,,,,AOC
