S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,121/UPPCL/GM-1/2025-26/ETENDER Dated-20.03.2026,2026_UPPRC_1130608_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,65,000",No,fixed,,Nil,Nil,"11,800",Nil,Nil,No,"Construction work of Non Residential Buildings of the New Reporting Police Post in Remote Kaseruwa in the Raniganj Police Station, District-Pratapgarh (U.P.)","Construction work of Non Residential Buildings of the New Reporting Police Post in Remote Kaseruwa in the Raniganj Police Station, District-Pratapgarh (U.P.)",Please refer Tender documents. ,NA ,"82,20,000",Civil Works - Buildings,NA ,Tender,90.0,180.0,District-Pratapgarh (U.P.),230001.0,NA ,NA ,NA ,Prayagraj,No ,No,1,Fee/PreQual/Technical,.pdf,BIDDOC,28-Mar-2026 11:00 AM,04-Apr-2026 03:00 PM,28-Mar-2026 11:00 AM,04-Apr-2026 02:00 PM,NA ,NA ,28-Mar-2026 11:00 AM,04-Apr-2026 02:00 PM,07-Apr-2026 04:00 PM,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230 /1A, Mehdaury, Telirayganj District-Prayagraj.",AOC,Technical,Enclosed,SURESH CHANDRA YADAV,07-Apr-2026 11:16 AM,technical_2109255.pdf,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-2, Prayagraj, Accounatant Unit-2, Prayagraj, Project Manager Unit16, Mirzapur",SURESH CHANDRA YADAV,11-Jun-2026 07:26 PM,finsummary_2109255.pdf (1161.40 KB),Finance,Enclosed,SURESH CHANDRA YADAV,11-Jun-2026 07:23 PM,finance_2109255.pdf,BOQ Comparative Chart,"General Manager Zone-1, Prayagraj",Internal,"Project Manage Unit-2, Prayagraj, Accountant Unit-2, Prayagraj, Project Manager Unit-16, Mirzapur",SURESH CHANDRA YADAV,07-Apr-2026 11:19 AM,07-Apr-2026 04:00 PM,techsummary_2109255.pdf (1077.37 KB),11-Jun-2026,"INR 8,125,808.71",180.0,SURESH CHANDRA YADAV,11-Jun-2026 07:29 PM,Agr08.pdf (764.00 KB),Enclosed,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2026_UPPRC_1130608_1,121/UPPCL/GM-1/2025-26/ETENDER Dated-20.03.2026,"Construction work of Non Residential Buildings of the New Reporting Police Post in Remote Kaseruwa in the Raniganj Police Station, District-Pratapgarh (U.P.)",1.0,6018750.0,M/S AVADH CONSTRUCTIONS,INR,"8,125,808.71",1,6018773,M/S ASHIRWAD ENTERPRISES,03-Apr-2026 10:06 PM,Rejected-AOC,Accept,11-Jun-2026 07:29 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6018750,M/S AVADH CONSTRUCTIONS,03-Apr-2026 11:11 PM,Accepted-AOC,Accept,11-Jun-2026 07:29 PM,AOC
