Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Temp Maintenance Division 3 (Civil) PWD Lucknow,Letter No.589/E-Tender/2026 Dt-25.03.2026,2026_PWDBL_1135099_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Kota stone work in the staircase of houses from Block No 01 to 17 of Type 3 PWD Colony Jail Road Lucknow,Kota stone work in the staircase of houses from Block No 01 to 17 of Type 3 PWD Colony Jail Road Lucknow,Please refer Tender documents. ,NA ,"25,30,000",Civil Works - Buildings,NA ,Tender,90.0,180.0,PWD Colony Jail Road Lucknow.,226001.0,Executive Engineer Ty. Maintenance Division No.3 C ,Executive Engineer Ty. Maintenance Division No.3(Civil) UPPWD. Lucknow ,17-Apr-2026 12:00 PM ,E E TyMaintenance Division No 3Civil PWD LKO.,No ,No,"Executive Engineer,",Executive Engineer Ty. Maintenance Division No.3(Civil) UPPWD. Lucknow,1.0,Fee/PreQual/Technical,.pdf,Scanned copy of Tender Fee/security deposit/ Document required as per T1,1.0,SBI Bank,"2,53,000",No,fixed,,Nil,Nil,16-Apr-2026 12:00 PM,22-Apr-2026 12:30 PM,16-Apr-2026 12:00 PM,22-Apr-2026 12:00 PM,NA ,NA ,16-Apr-2026 12:00 PM,22-Apr-2026 12:00 PM,28-Apr-2026 04:00 PM,"2,354",Nil,Nil,No,AOC,Finance,1-GRFS BUILDERS-Admitted-L1 2-CGIS-Admitted-L2 3-M/S PRAKASH ENTERPRISES-L3,GANGESHWAR PAL,28-Apr-2026 04:51 PM,,BOQ Comparative Chart,Superintending Engineer,Internal,"Superintending Engineer 39th Circle, PWD Lucknow. Executive Engineer Ty. Maintenance Division No.3(Civil) UPPWD. Lucknow. Executive Engineer, Maintenance Division No.2(Civil) UPPWD. Lucknow.",GANGESHWAR PAL,28-Apr-2026 02:58 PM,28-Apr-2026 04:00 PM,techsummary_2119219.pdf (449.10 KB),Technical,All Bid Admitted for technical ablations by prahari portal,GANGESHWAR PAL,22-Apr-2026 02:44 PM,,Superintending Engineer,Internal,"Superintending Engineer 39th Circle, PWD Lucknow. Executive Engineer Ty. Maintenance Division No.3(Civil) UPPWD. Lucknow. Executive Engineer, Maintenance Division No.2(Civil) UPPWD. Lucknow.",GANGESHWAR PAL,12-May-2026 11:42 AM,finsummary_2119219.pdf (36.68 KB),10-Jun-2026,"INR 1,883,776",180.0,GANGESHWAR PAL,10-Jun-2026 01:31 PM,GRFS963.pdf (513.00 KB),Financial bid is accepted at the price Rs. 1883776.00 by Executive Engineer.,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Temp Maintenance Division 3 (Civil) PWD Lucknow,2026_PWDBL_1135099_3,Letter No.589/E-Tender/2026 Dt-25.03.2026,Kota stone work in the staircase of houses from Block No 01 to 17 of Type 3 PWD Colony Jail Road Lucknow,1.0,6061142.0,GRFS BUILDERS,INR,"1,883,776",1,6062164,CGIS,21-Apr-2026 10:45 PM,Rejected-Finance,Financial bid is Rejected being higher rate L2,12-May-2026 11:42 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6061142,GRFS BUILDERS,21-Apr-2026 02:13 PM,Accepted-AOC,Financial bid is accepted due to lowest rate,10-Jun-2026 01:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6061501,M/S PRAKASH ENTERPRISES,21-Apr-2026 03:26 PM,Rejected-Finance,Financial bid is Rejected being higher rate L3,12-May-2026 11:42 AM,AOC
