Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,18/RED/cashier/26-27 dt 04-04-2026,2026_REDUP_1143735_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"26,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical bids,Executive Engineer,EE red saharanpur vikas bhawan delhi road saharanpur,1.0,SBI Bank,NAGAR KSHETRA SAHARANPUR KE WARD 02 RAJAURI GARDEN ME RAJKUMAR PRADHAAN KE MAKAAN SE VAASU KE MAKAAN TAK C.C.ROAD VAI NALI NIRMAAN KARYA,NAGAR KSHETRA SAHARANPUR KE WARD 02 RAJAURI GARDEN ME RAJKUMAR PRADHAAN KE MAKAAN SE VAASU KE MAKAAN TAK C.C.ROAD VAI NALI NIRMAAN KARYA,NAGAR KSHETRA SAHARANPUR KE WARD 02 RAJAURI GARDEN ME RAJKUMAR PRADHAAN KE MAKAAN SE VAASU KE MAKAAN TAK C.C.ROAD VAI NALI NIRMAAN KARYA ,NA ,"13,00,000",Civil Works,NA ,Tender,90.0,90.0,EE red saharanpur,247001.0,EE red saharanpur vikas bhawan delhi road saharanp ,EE red saharanpur vikas bhawan delhi road saharanpur  ,02-May-2026 12:00 PM ,EE red saharanpur vikas bhawan delhi road saharanp,No ,No,30-Apr-2026 10:00 AM,06-May-2026 12:30 PM,30-Apr-2026 10:00 AM,06-May-2026 12:00 PM,NA ,NA ,30-Apr-2026 10:00 AM,06-May-2026 12:00 PM,20-May-2026 01:00 PM,766.0,Nil,Nil,No,AOC,Finance,ok,Rajendra Kumar,24-Jun-2026 03:54 PM,,BOQ Comparative Chart,Ravi,Internal,rajender kumar pavan kumar,Rajendra Kumar,20-May-2026 12:41 PM,20-May-2026 01:00 PM,techsummary_2136580.pdf (98.11 KB),Technical,Admitted,Rajendra Kumar,20-May-2026 12:11 PM,,Ravi,Internal,pavan kumar rajemder kumar,Rajendra Kumar,24-Jun-2026 04:06 PM,finsummary_2136580.pdf (98.11 KB),24-Jun-2026,"INR 2,211,785",90.0,Rajendra Kumar,24-Jun-2026 04:09 PM,dd.pdf (98.00 KB),L1,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,2026_REDUP_1143735_1,18/RED/cashier/26-27 dt 04-04-2026,NAGAR KSHETRA SAHARANPUR KE WARD 02 RAJAURI GARDEN ME RAJKUMAR PRADHAAN KE MAKAAN SE VAASU KE MAKAAN TAK C.C.ROAD VAI NALI NIRMAAN KARYA,1.0,6087304.0,Manoj Kumar Contractor,INR,"2,211,785",1.0,6087304.0,Manoj Kumar Contractor,04-May-2026 08:20 PM,Accepted-AOC,ok,24-Jun-2026 04:09 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,fess end emd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6089052.0,M/S AFZAL AHMAD CONTRACTOR,05-May-2026 06:29 PM,Rejected-Finance,L2,24-Jun-2026 04:06 PM,AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,as per BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
