S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,6166181,M/s Ansh Enterprises,03-Jun-2026 09:21 PM,Accepted-AOC,aoc,24-Jun-2026 01:09 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2026_REDUP_1152150_1,378/EE/RED/2026-27/05-05-2026,LOT13 VIKAS KHAND HANUMANGANJ GRAM SABHA CHANDUKI ME JIUT VERMA KE GHAR SE CHANDRAMA VERMA KE GHAR TAK INTERLOCKING KARYA,1.0,6166181.0,M/s Ansh Enterprises,INR,"486,557.46",24-Jun-2026,"INR 486,557.46",90.0,ROLI VISHVKARMA,24-Jun-2026 01:10 PM,rispansiv378.pdf (71.00 KB),aoc,EE,Internal,aedao,Ratnesh Kumar Gond,16-Jun-2026 04:51 PM,finsummary_2158306.pdf (70.55 KB),Technical,2 bid,Ratnesh Kumar Gond,08-Jun-2026 07:40 AM,,EE,Internal,aedao,Ratnesh Kumar Gond,11-Jun-2026 04:57 PM,12-Jun-2026 10:00 AM,techsummary_2158306.pdf (70.55 KB),Finance,2 bid,Ratnesh Kumar Gond,12-Jun-2026 01:57 PM,,BOQ Comparative Chart,AOC,767.0,Nil,Nil,No,27-May-2026 03:41 PM,05-Jun-2026 12:30 PM,27-May-2026 09:00 AM,04-Jun-2026 12:00 PM,NA ,NA ,27-May-2026 09:00 AM,04-Jun-2026 12:00 PM,12-Jun-2026 10:00 AM,LOT13 VIKAS KHAND HANUMANGANJ GRAM SABHA CHANDUKI ME JIUT VERMA KE GHAR SE CHANDRAMA VERMA KE GHAR TAK INTERLOCKING KARYA,LOT13 VIKAS KHAND HANUMANGANJ GRAM SABHA CHANDUKI ME JIUT VERMA KE GHAR SE CHANDRAMA VERMA KE GHAR TAK INTERLOCKING KARYA,Please refer Tender documents. ,NA ,"2,37,000",Civil Works,NA ,Tender,90.0,90.0,BALLIA,277001.0,NA ,NA ,NA ,EE RED BALLIA,No ,No,1,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,EE RED DIV BALLIA,EE RED DIV BALLIA,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,378/EE/RED/2026-27/05-05-2026,2026_REDUP_1152150_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"5,000",Yes,fixed,,Nil,Nil,AOC
2,6166010,SONA CONTRUCTION,03-Jun-2026 08:09 PM,Rejected-Finance,second lowest,16-Jun-2026 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
