Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
854.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Technical bids,1.0,SBI Bank,30-Apr-2026 04:02 PM,06-May-2026 12:30 PM,30-Apr-2026 10:00 AM,06-May-2026 12:00 PM,NA ,NA ,30-Apr-2026 10:00 AM,06-May-2026 12:00 PM,20-May-2026 01:10 PM,"47,000",No,fixed,,Nil,Nil,Vikash khand nagal Gram chandena koli me mahendra ke ghar se panchyat ghar ko hote hue hasim ke ghar ki c c road v nali nirmaan karya,Vikash khand nagal Gram chandena koli me mahendra ke ghar se panchyat ghar ko hote hue hasim ke ghar ki c c road v nali nirmaan karya,Vikash khand nagal Gram chandena koli me mahendra ke ghar se panchyat ghar ko hote hue hasim ke ghar ki c c road v nali nirmaan karya ,NA ,"23,50,000",Civil Works,NA ,Tender,90.0,90.0,EE red saharanpur,247001.0,EE red saharanpur vikas bhawan delhi road saharanp ,EE red saharanpur vikas bhawan delhi road saharanpur  ,02-May-2026 12:00 PM ,EE red saharanpur vikas bhawan delhi road saharanp,No ,No,Executive Engineer,EE red saharanpur vikas bhawan delhi road saharanpur,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,18/RED/cashier/26-27 dt 04-04-2026,2026_REDUP_1143735_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1.0,6082489.0,M/S AFZAL AHMAD CONTRACTOR,INR,"2,282,287.036",Finance,ok,Rajendra Kumar,15-Jun-2026 11:08 AM,,BOQ Comparative Chart,Ravi,Internal,pavan kumar rajender kumar,Rajendra Kumar,15-Jun-2026 11:11 AM,finsummary_2136641.pdf (98.11 KB),1.0,6082600.0,Manoj Kumar Contractor,02-May-2026 12:51 AM,Rejected-Finance,L2,15-Jun-2026 11:11 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,2026_REDUP_1143735_11,18/RED/cashier/26-27 dt 04-04-2026,Vikash khand nagal Gram chandena koli me mahendra ke ghar se panchyat ghar ko hote hue hasim ke ghar ki c c road v nali nirmaan karya,15-Jun-2026,"INR 2,282,287.036",90.0,Rajendra Kumar,15-Jun-2026 11:14 AM,dd.pdf (98.00 KB),ok,Technical,ok,Rajendra Kumar,20-May-2026 12:33 PM,,Ravi,Internal,rajender kumar pavan kumar,Rajendra Kumar,20-May-2026 01:05 PM,20-May-2026 01:10 PM,techsummary_2136641.pdf (98.11 KB),AOC
,,,,,,.pdf,fess end emd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2.0,6082489.0,M/S AFZAL AHMAD CONTRACTOR,01-May-2026 11:05 PM,Accepted-AOC,L1,15-Jun-2026 11:14 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,2.0,Finance,.xls,as per BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
