S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,5999065,M/S NANDKALA RAI,25-Mar-2026 06:41 PM,Accepted-AOC,Below,24-Jun-2026 02:16 PM,1.0,5999065.0,M/S NANDKALA RAI,INR,"2,380,229.129",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE SANT KABIR NAGAR,2026_REDUP_1128311_1,1269/RED/NIVIDA/025-26 Dt 09.03.2026,DISTRCIT SANT KABIR NAGAR KE POLICE ADIKSHAK KE KARYALAY KE PRATAM TAL PAR HAAL KA NIRMAN KARYA,20-Jun-2026,"INR 2,380,229.129",180.0,Arvind Kumar,24-Jun-2026 02:16 PM,AocHall.pdf (1024.00 KB),Executive Engineer,Internal,,Arvind Kumar,12-May-2026 04:16 PM,finsummary_2104410.pdf (2407.20 KB),Technical,Summary,Shailendra Chaudhary,15-Apr-2026 09:14 PM,,Executive Engineer,Internal,,Arvind Kumar,23-Apr-2026 05:13 PM,27-Apr-2026 01:00 PM,techsummary_2104410.pdf (2407.20 KB),Finance,Admitted,Arvind Kumar,07-May-2026 02:24 PM,,BOQ Comparative Chart,AOC,DISTRCIT SANT KABIR NAGAR KE POLICE ADIKSHAK KE KARYALAY KE PRATAM TAL PAR HAAL KA NIRMAN KARYA,DISTRCIT SANT KABIR NAGAR KE POLICE ADIKSHAK KE KARYALAY KE PRATAM TAL PAR HAAL KA NIRMAN KARYA,Please refer Tender Documents ,NA ,,Civil Works,NA ,Tender,180.0,NA ,SANT KABIR NAGAR,272175.0,NA ,NA ,NA ,RED OFFICE SKN,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,NIT,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE SANT KABIR NAGAR,1269/RED/NIVIDA/025-26 Dt 09.03.2026,2026_REDUP_1128311_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,944.0,Nil,Nil,No,EE RED SKN,"Vikash Bhawan, RED, SKN",20-Mar-2026 03:00 PM,26-Mar-2026 01:00 PM,20-Mar-2026 03:00 PM,26-Mar-2026 12:00 PM,NA ,NA ,20-Mar-2026 03:00 PM,26-Mar-2026 12:00 PM,27-Apr-2026 01:00 PM,"1,21,000",Yes,fixed,,Nil,Nil,AOC
2,6003873,SAVITRI ENTERPRISES,26-Mar-2026 11:08 AM,Rejected-Technical,Non Responsive,23-Apr-2026 05:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,6008159,SIVI K.R. ENTERPRISES,25-Mar-2026 08:35 PM,Rejected-Finance,Reject,12-May-2026 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
