Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical Bid,"3,99,544",No,fixed,,Executive Officer Nagar Panchayat Ghosi Distt Mau,Ghosi,27-May-2026 05:00 PM,16-Jun-2026 12:00 PM,27-May-2026 05:00 PM,16-Jun-2026 10:00 AM,NA ,NA ,27-May-2026 05:00 PM,16-Jun-2026 10:00 AM,17-Jun-2026 11:15 AM,Nagar Panchayat Ghosi shetrantargat 20 HP Nalkoop Adhishthapan ka Kary,Nagar Panchayat Ghosi shetrantargat 20 HP Nalkoop Adhishthapan ka Kary,Please refer Tender documents. ,NA ,,Water Equipments/ Meter/ Drilling/ Boring,NA ,Tender,90.0,60.0,Ghosi,275304.0,NA ,NA ,NA ,Nagar Panchayat Ghosi Distt Mau,No ,No,Executive Officer,Nagar Panchayat Ghosi Distt Mau,1.0,RTGS - RTGS Payment,Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau,130/NP Ghosi Mau/E-Nivida/2026-27,2026_DOLBU_1154686_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,413.0,Executive Officer Nagar Panchayat Ghosi Distt Mau,Ghosi,No,AOC,Technical,All Bid Admitted,Rakesh Kumar Panday,17-Jun-2026 10:58 AM,,Anil Kumar E.O.,Internal,"Ramesh Chand JE, Rakesh Kumar Pandey Ac",Rakesh Kumar Panday,17-Jun-2026 01:30 PM,finsummary_2162931.pdf (989.63 KB),Finance,All Bid Admitted,Rakesh Kumar Panday,17-Jun-2026 01:26 PM,,BOQ Comparative Chart,Anil Kumar E.O.,Internal,"Ramesh Chand JE, Rakesh Kumar Pandey Ac",Rakesh Kumar Panday,17-Jun-2026 11:01 AM,17-Jun-2026 11:15 AM,techsummary_2162931.pdf (1213.82 KB),18-Jun-2026,"INR 3,993,440.28",60.0,Rakesh Kumar Panday,18-Jun-2026 01:41 PM,bharatrading.pdf (376.00 KB),1.0,6198260.0,BHARAT TRADING COMPANY,INR,"3,993,440.28",Directorate of Local Bodies UP||Nagar Panchayat Ghosi Mau,2026_DOLBU_1154686_1,130/NP Ghosi Mau/E-Nivida/2026-27,Nagar Panchayat Ghosi shetrantargat 20 HP Nalkoop Adhishthapan ka Kary,1,6198260,BHARAT TRADING COMPANY,16-Jun-2026 01:41 AM,Accepted-AOC,Work Order,18-Jun-2026 01:41 PM,AOC
2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6198298,BHUPAL TIWARI,16-Jun-2026 01:55 AM,Rejected-Finance,Lowest Rate,17-Jun-2026 01:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6198292,M/s Tripathi Construction,16-Jun-2026 01:47 AM,Rejected-Finance,Lowest Rate,17-Jun-2026 01:30 PM,AOC
