Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
01-Jun-2026,"INR 8,155,366.65",90.0,Umesh Kumar Pasi,01-Jun-2026 02:31 PM,karyadesh07.pdf (452.00 KB),BOQ,Directorate of Local Bodies UP||Nagar Panchayat Jahagirganj Ambedkar Nagar,2026_DOLBU_1139591_1,29/NPJ/E Tender2026-27 DATE-20/04/2026,Nagar Panchayat Jahangeerganj Ward no.07 me Sikandarpur road ke kinare bayi patri par bawali chauk se purani bazar road chaurahe tak nala nirman ka karya.,1.0,6118925.0,M/S R N SINGH CONSTRUCTIONS,INR,"8,155,366.65",1.0,6118894.0,M/S APOORVA CONSTRUCTION,15-May-2026 07:16 PM,Rejected-AOC,L2,01-Jun-2026 02:32 PM,Finance,As Per Bid Opening Summary,Umesh Kumar Pasi,01-Jun-2026 02:18 PM,finance_2127787.pdf,BOQ Comparative Chart,Umesh kumar Pasi (EO),Internal,Akbal Bahadur Patel (JE) Sayyed Amanullah (Clerk),Umesh Kumar Pasi,29-May-2026 02:16 PM,29-May-2026 02:20 PM,techsummary_2127787.pdf (431.44 KB),Technical,As Per Bid Opening Summary,Umesh Kumar Pasi,29-May-2026 02:12 PM,technical_2127787.pdf,Umesh kumar Pasi (EO),Internal,Akbal Bahadur Patel (JE) Sayyed Amanullah (Clerk),Umesh Kumar Pasi,01-Jun-2026 02:26 PM,finsummary_2127787.pdf (261.68 KB),AOC,21-Apr-2026 10:00 AM,18-May-2026 02:00 PM,21-Apr-2026 10:00 AM,16-May-2026 12:00 PM,NA ,NA ,21-Apr-2026 10:00 AM,16-May-2026 12:00 PM,29-May-2026 02:20 PM,"8,16,300",Yes,fixed,,Executive Officer Nagar Panchayat Jahangirganj,Jahangirganj,1.0,Fee/PreQual/Technical,.pdf,Fees Dacument,Executive Officer N P Jahangirganj,Office Nagar Panchayat Jahangirganj Ambedkar Nagar,1,DD - Demand Draft,Nagar Panchayat Jahangeerganj Ward no.07 me Sikandarpur road ke kinare bayi patri par bawali chauk se purani bazar road chaurahe tak nala nirman ka karya.,Nagar Panchayat Jahangeerganj Ward no.07 me Sikandarpur road ke kinare bayi patri par bawali chauk se purani bazar road chaurahe tak nala nirman ka karya.,Please refer Tender documents. ,NA ,"81,63,530",Construction Works,NA ,Tender,90.0,NA ,Work,224147.0,NA ,NA ,NA ,Office Nagar Panchayat Jahangirganj,No ,No,Directorate of Local Bodies UP||Nagar Panchayat Jahagirganj Ambedkar Nagar,29/NPJ/E Tender2026-27 DATE-20/04/2026,2026_DOLBU_1139591_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,"9,632",Executive Officer Nagar Panchayat Jahangirganj,Jahangirganj,No,AOC
,,,,,,,,,,,,,,,,2.0,6118925.0,M/S R N SINGH CONSTRUCTIONS,15-May-2026 07:45 PM,Accepted-AOC,L1,01-Jun-2026 02:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Dacument,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3.0,6119257.0,RAM ACHAL,16-May-2026 12:09 AM,Rejected-Technical,Dacument not ok,29-May-2026 02:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
