EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"5,10,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"2,714",Nil,Nil,No,09-Apr-2026 10:00 AM,11-May-2026 12:30 PM,09-Apr-2026 10:00 AM,11-May-2026 12:00 PM,NA ,NA ,09-Apr-2026 10:00 AM,11-May-2026 12:00 PM,20-May-2026 05:05 PM,"SE, Jaunpur-Ghazipur Circle, PWD, Jaunpur","SE, Jaunpur-Ghazipur Circle, PWD, Jaunpur",1.0,DateCorrigendum3,Date,,C/o Gram Gangaura and Chaudhi Nale ke tire nahar par sakari puliya ke asthan par 4x4x4 Mtr RCC Box Culvert in Distt. Jaunpur,C/o Gram Gangaura and Chaudhi Nale ke tire nahar par sakari puliya ke asthan par 4x4x4 Mtr RCC Box Culvert in Distt. Jaunpur,Please refer Tender documents. ,NA ,"62,00,000",Civil Works,NA ,Tender,90.0,180.0,Jaunpur,222002.0,NA ,NA ,NA ,"SE, Jaunpur-Ghazipur Circle, PWD, Jaunpur",No ,No,Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur,1993/SETender/jnp-gzp circle/25 Date-30-03-2026,2026_CEUVZ_1134842_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Sk Singh,Internal,,Satya Kumar Singh,20-May-2026 05:02 PM,20-May-2026 05:05 PM,techsummary_2118635.pdf (432.02 KB),Finance,Finance,Satya Kumar Singh,21-May-2026 12:36 PM,,BOQ Comparative Chart,Sk Singh,Internal,,Satya Kumar Singh,21-May-2026 12:40 PM,finsummary_2118635.pdf (293.59 KB),Technical,Finance,Satya Kumar Singh,20-May-2026 04:59 PM,,1.0,6105618.0,SUNIL CONSTRUCTION,INR,"4,967,000.24",Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur,2026_CEUVZ_1134842_2,1993/SETender/jnp-gzp circle/25 Date-30-03-2026,C/o Gram Gangaura and Chaudhi Nale ke tire nahar par sakari puliya ke asthan par 4x4x4 Mtr RCC Box Culvert in Distt. Jaunpur,1,6103682,ramkrishna yadav,10-May-2026 07:08 PM,Rejected-Finance,Not Admitted,21-May-2026 12:40 PM,25-Jun-2026,"INR 4,967,000.24",180.0,Satya Kumar Singh,25-Jun-2026 12:19 PM,finsummary_2118635.pdf (309.00 KB),AOC
,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6104077,SCS CONSTRUCTION,11-May-2026 11:00 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,20-May-2026 04:59 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6105618,SUNIL CONSTRUCTION,11-May-2026 11:58 AM,Accepted-AOC,AOC,25-Jun-2026 12:19 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6102482,VVS CONSTRUCTION,10-May-2026 12:26 PM,Rejected-Finance,Admitted,21-May-2026 12:40 PM,,,,,,,AOC
