S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,"56,000",No,fixed,,Nil,Nil,EE,NAGAR NIGAM ALIGARH,NIRMAN WORK,NIRMAN WORK,Please refer Tender documents. ,NA ,"5,57,000",Civil Works,NA ,Tender,90.0,30.0,ALIGARH,202001.0,NA ,NA ,NA ,NAGAR NIGAM ALIGARH,No ,No,"1,180",Nil,Nil,No,18-Mar-2026 05:00 PM,25-Mar-2026 11:00 AM,18-Mar-2026 05:00 PM,24-Mar-2026 05:00 PM,NA ,NA ,18-Mar-2026 05:00 PM,24-Mar-2026 05:00 PM,18-Apr-2026 05:30 PM,Directorate of Local Bodies UP||Aligarh Municipal Corporation,6268(75)/NNA/2025-26,2026_DOLBU_1112307_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC,CE,Internal,EE,Danish Haider Naqvi,06-May-2026 04:09 PM,finsummary_2083454.pdf (193.40 KB),Technical,All Documents Completed,Rajvir Singh,18-Apr-2026 12:55 PM,technical_2083454.pdf,CE,Internal,EE,Danish Haider Naqvi,18-Apr-2026 05:29 PM,18-Apr-2026 05:30 PM,techsummary_2083454.pdf (193.41 KB),Finance,ok,Rajvir Singh,06-May-2026 02:26 PM,,BOQ Comparative Chart,1.0,5998747.0,M/S SUNITA SHARMA,INR,"555,551.8",Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1112307_2,6268(75)/NNA/2025-26,NIRMAN WORK,1,5998645,M/S AVADHESH SHARMA,24-Mar-2026 01:28 PM,Rejected-Finance,OK,06-May-2026 04:09 PM,02-Jun-2026,"INR 555,551.8",30.0,Rajesh Kumar,02-Jun-2026 07:30 PM,cammetti.pdf (193.00 KB),ok,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5998747,M/S SUNITA SHARMA,24-Mar-2026 02:39 PM,Accepted-AOC,ok,02-Jun-2026 07:30 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5998924,UMA SHANKAR SHARMA,24-Mar-2026 10:48 AM,Rejected-Finance,OK,06-May-2026 04:09 PM,,,,,,,,AOC
