Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,document,"80,000",No,fixed,,Nil,Nil,Viradh gau sangrakshan Kendra ukasia vikas khand rohta meerut mai boundary wall ka nirman karya,Viradh gau sangrakshan Kendra ukasia vikas khand rohta meerut mai boundary wall ka nirman karya,Please refer Tender documents. ,NA ,"40,01,000",Civil Works - Buildings,NA ,Tender,90.0,180.0,Meerut,250001.0,SE RED MEERUT CIRLCE ,SE RED MEERUT CIRLCE ,27-Apr-2026 11:00 AM ,SE RED Meerut,No ,No,SE RED Meerut Circle,SE RED MEERUT CIRLCE SURAJ KUND MEERUT,"2,714",Nil,Nil,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,1753/SE/tendr/25-26/dt-30-3-26,2026_REDUP_1140698_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,25-Apr-2026 10:00 AM,02-May-2026 12:30 PM,25-Apr-2026 10:00 AM,01-May-2026 04:00 PM,NA ,NA ,25-Apr-2026 04:00 PM,01-May-2026 04:00 PM,12-May-2026 02:45 PM,AOC,SE RED MEERUT,Internal,"SE,EE,DAO RED MEERUT",UDAY SHANKAR,25-Jun-2026 12:09 PM,finsummary_2130138.pdf (1621.90 KB),Technical,technical bid open,SHUBHAM PARLE,12-May-2026 02:07 PM,technical_2130138.pdf,SE RED MEERUT CIRCLE MEERUT,Internal,01-SE RED MEERUT CIRCLE MEERUT 02-EE RED MEERUT 03-EE RED HAPUR 04-DAO RED MEERUT,UDAY SHANKAR,12-May-2026 02:40 PM,12-May-2026 02:45 PM,techsummary_2130138.pdf (206.11 KB),Finance,finance open,SHUBHAM PARLE,22-Jun-2026 02:50 PM,finance_2130138.pdf,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,2026_REDUP_1140698_1,1753/SE/tendr/25-26/dt-30-3-26,Viradh gau sangrakshan Kendra ukasia vikas khand rohta meerut mai boundary wall ka nirman karya,1.0,6081659.0,Utkarsh Enterprises,INR,"4,600,049.31",1,6080639,R. D. INFRATECH,30-Apr-2026 02:43 PM,Rejected-Finance,HIGH BID,25-Jun-2026 12:09 PM,25-Jun-2026,"INR 4,600,049.31",180.0,UDAY SHANKAR,25-Jun-2026 12:12 PM,UTT.pdf (1622.00 KB),UTKARSH ENTERPRISES,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6081659,Utkarsh Enterprises,01-May-2026 01:22 PM,Accepted-AOC,L1 BIDDER,25-Jun-2026 12:11 PM,,,,,,,,AOC
