Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,116/Nirman/2026-27 Date 04.04.2026,2026_DOLBU_1136236_56,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,13-Apr-2026 05:00 PM,30-Apr-2026 03:30 PM,13-Apr-2026 05:00 PM,30-Apr-2026 03:00 PM,NA ,NA ,13-Apr-2026 05:00 PM,30-Apr-2026 03:00 PM,26-May-2026 03:00 PM,1.0,SBI Bank,CE,Ghaziabad Nagar Nigam,"3,16,950",No,percentage,3.0%,Nil,Nil,"6,234",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,"Improvement work of internal street in Ward 14, A-Block.","Improvement work of internal street in Ward 14, A-Block.",Please refer Tender documents. ,NA ,"1,05,65,000",Civil Works,NA ,Tender,90.0,NA ,Ghaziabad,201001.0,NA ,NA ,NA ,Ghaziabad Nagar Nigam,No ,No,AOC,1.0,6078347.0,M/s Yash Construction,INR,"8,980,249",Finance,Finance,narendra kumar chaudhary,26-May-2026 03:22 PM,,BOQ Comparative Chart,ce,Internal,,Kuldeep Kumar Tamar,08-Jun-2026 12:48 PM,finsummary_2122185.pdf (291.88 KB),Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,2026_DOLBU_1136236_56,116/Nirman/2026-27 Date 04.04.2026,"Improvement work of internal street in Ward 14, A-Block.",1,6076922,ARUN CONSTRUCTION CO,29-Apr-2026 11:41 AM,Rejected-Finance,L2,08-Jun-2026 12:48 PM,CE,Internal,,narendra kumar chaudhary,23-May-2026 11:03 AM,26-May-2026 03:00 PM,techsummary_2122185.pdf (733.10 KB),08-Jun-2026,"INR 8,980,249",60.0,Kuldeep Kumar Tamar,08-Jun-2026 12:51 PM,56116.pdf (292.00 KB),Technical,Technical,Kuldeep Kumar Tamar,02-May-2026 12:33 PM,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6078347,M/s Yash Construction,29-Apr-2026 04:37 PM,Accepted-AOC,L1,08-Jun-2026 12:51 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,6069579,Raghuvanshi buildtech,30-Apr-2026 10:06 AM,Rejected-Finance,L2,08-Jun-2026 12:48 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,6080124,R B S CONSTRUCTION COMPANY,30-Apr-2026 12:57 PM,Rejected-Finance,L2,08-Jun-2026 12:48 PM,,,,,,,,,,,,,,,,,,,AOC
