EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,06,000",No,fixed,,Nil,Nil,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,"04/SE/IWC1K/2026-27, Lot-02",2026_UPIDM_1146164_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,07-May-2026 01:40 PM,18-May-2026 02:00 PM,07-May-2026 01:40 PM,18-May-2026 12:00 PM,NA ,NA ,07-May-2026 01:40 PM,18-May-2026 12:00 PM,27-May-2026 05:35 PM,"2,360",Nil,Nil,No,Replacement (Fabrication and Erection) of chequered plate on superstructure of Barrage at Hindon Barrage in District Ghaziabad .,Replacement (Fabrication and Erection) of chequered plate on superstructure of Barrage at Hindon Barrage in District Ghaziabad.,Please refer Tender documents. ,NA ,"52,78,000",Miscellaneous Works,NA ,Tender,120.0,180.0,Hindon Barrage in District Ghaziabad.,201001.0,NA ,NA ,NA ,SE OFFICE 67 A CANTT KANPUR NAGAR,No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,1.0,SBI Bank,SE,SE OFFICE 67 A CANTT KANPUR NAGAR.,AOC,SE,Internal,,Vijay Kumar,27-May-2026 02:59 PM,27-May-2026 05:35 PM,techsummary_2143293.pdf (342.22 KB),Finance,All Bidder successfully Admitted,Vijay Kumar,27-May-2026 05:43 PM,,BOQ Comparative Chart,SE,Internal,,Vijay Kumar,30-May-2026 10:45 AM,finsummary_2143293.pdf (342.22 KB),Technical,All Bidder successfully Admitted,Vijay Kumar,20-May-2026 03:58 PM,,1,6120680,M/S S S ENTERPRISES,16-May-2026 03:55 PM,Rejected-Finance,2nd lowest,30-May-2026 10:45 AM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,2026_UPIDM_1146164_1,"04/SE/IWC1K/2026-27, Lot-02",Replacement (Fabrication and Erection) of chequered plate on superstructure of Barrage at Hindon Barrage in District Ghaziabad .,1.0,6121268.0,RAJEEV JOHRI,INR,"5,014,248",08-Jun-2026,"INR 5,014,248",180.0,Vijay Kumar,11-Jun-2026 04:00 PM,4Lot2.pdf (542.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6121268,RAJEEV JOHRI,17-May-2026 02:35 PM,Accepted-AOC,Agreement has been signed.,11-Jun-2026 04:00 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6118280,SHIV RAM ENTERPRISES,15-May-2026 03:22 PM,Rejected-Finance,3rd lowest,30-May-2026 10:45 AM,,,,,,,,,,,,,,,,,AOC
