S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,"2,714",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,25/SE RED Gorakhpur/Maharajganj/26-27 Dt 02/04/2026,2026_REDUP_1147941_20,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,SE RED Gorakhpur Circle,"SE RED Gorakhpur Circle Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur",13-May-2026 10:00 AM,21-May-2026 12:30 PM,13-May-2026 10:00 AM,20-May-2026 12:00 PM,NA ,NA ,13-May-2026 10:00 AM,20-May-2026 12:00 PM,08-Jun-2026 12:00 PM,"78,580",No,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,"Under District Maharajganj, Construction of CC road from In Ward No.-6 (Hariyali) of Nagar Panchayat Sonauli, from the house of Krishna Murari Jaiswal to Sanjay Chauhan house, Lot No 20","Under District Maharajganj, Construction of CC road from In Ward No.-6 (Hariyali) of Nagar Panchayat Sonauli, from the house of Krishna Murari Jaiswal to Sanjay Chauhan house, Lot No 20",Please refer Tender documents. ,NA ,"39,29,000",Civil Works,NA ,Tender,90.0,NA ,Maharajganj,273303.0,SE RED Gorakhpur Circle ,"SE RED Gorakhpur Circle Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur ",15-May-2026 11:00 AM ,SE RED Gorakhpur Circle,No ,No,AOC,1,6120754,M/S KRISHNA KANT TRIPATHI,16-May-2026 04:18 PM,Rejected-Finance,Rejected,16-Jun-2026 06:06 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,2026_REDUP_1147941_20,25/SE RED Gorakhpur/Maharajganj/26-27 Dt 02/04/2026,"Under District Maharajganj, Construction of CC road from In Ward No.-6 (Hariyali) of Nagar Panchayat Sonauli, from the house of Krishna Murari Jaiswal to Sanjay Chauhan house, Lot No 20",1.0,6120509.0,M/S SHREE NARAYAN CONSTRUCTION,INR,"4,787,551.92",Finance,Summary,Dileep Shukla,08-Jun-2026 02:36 PM,,BOQ Comparative Chart,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,,Dileep Shukla,16-Jun-2026 06:06 PM,finsummary_2148325.pdf (910.36 KB),Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,"Er D K Shukla SE RED Gorakhpur Circle, Er Surya Prakash EE RED Kushinagar, Er P K Bharti EE RED Maharajganj, Mr Praveen Kumar DAO RED Maharajganj",Dileep Shukla,02-Jun-2026 07:28 PM,08-Jun-2026 12:00 PM,techsummary_2148325.pdf (837.96 KB),Technical,Summary,Dileep Shukla,21-May-2026 03:23 PM,,16-Jun-2026,"INR 4,787,551.92",180.0,Dileep Shukla,16-Jun-2026 06:11 PM,25_20.pdf (910.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,AOC,2,6120509,M/S SHREE NARAYAN CONSTRUCTION,17-May-2026 10:15 AM,Accepted-AOC,AOC,16-Jun-2026 06:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
