Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"N.P. GABHAAN, ALIGARH","N.P. GABHAAN, ALIGARH","43,131",No,fixed,,NP,GABHANA,Const. of C.C. Road and drain in Nagar Panchayat Gabhana ward no.09 Pappu house to Gopal Pradhan ji house.,Const. of C.C. Road and drain in Nagar Panchayat Gabhana ward no.09 Pappu house to Gopal Pradhan ji house.,Please refer Tender documents. ,NA ,"4,31,311",Civil Works,NA ,Tender,30.0,30.0,Const. of C.C. Road and drain in Nagar Panchayat G,202136.0,NA ,NA ,NA ,"N.P. GABHAAN, ALIGARH",No ,No,16-May-2026 03:00 PM,06-Jun-2026 12:00 PM,16-May-2026 03:00 PM,06-Jun-2026 11:00 AM,NA ,NA ,16-May-2026 03:00 PM,06-Jun-2026 11:00 AM,16-Jun-2026 03:10 PM,1.0,Corrigendum,Date,,1.0,Fee/PreQual/Technical,.pdf,NIT,Directorate of Local Bodies UP||Nagar Panchayat Gabhana Aligarh,2084/NPG/2026-27,2026_DOLBU_1149253_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,509.0,NP,GABHANA,No,1.0,RTGS - RTGS Payment,AOC,EO,Internal,"JE, LIPIK",naveen kumar,17-Jun-2026 02:22 PM,finsummary_2151612.pdf (50.40 KB),Finance,Finance Bid Admitted,naveen kumar,16-Jun-2026 05:48 PM,finance_2151612.pdf,BOQ Comparative Chart,1.0,6155047.0,A S CONTRACTOR AND SUPPLIER,INR,"426,911.63",Directorate of Local Bodies UP||Nagar Panchayat Gabhana Aligarh,2026_DOLBU_1149253_12,2084/NPG/2026-27,Const. of C.C. Road and drain in Nagar Panchayat Gabhana ward no.09 Pappu house to Gopal Pradhan ji house.,1,6155047,A S CONTRACTOR AND SUPPLIER,30-May-2026 05:07 PM,Accepted-AOC,accepted,17-Jun-2026 06:40 PM,EO,Internal,"JE, LIPIK",Renu Yadav,16-Jun-2026 03:07 PM,16-Jun-2026 03:10 PM,techsummary_2151612.pdf (51.95 KB),17-Jun-2026,"INR 426,911.63",90.0,Renu Yadav,17-Jun-2026 06:40 PM,L1_12.pdf (130.00 KB),Technical,Technical Bid Admitted,naveen kumar,16-Jun-2026 01:38 PM,technical_2151612.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6154868,M/S BHUPENDRA CONSTRUCTION COMPANY,30-May-2026 03:53 PM,Rejected-AOC,accepted,17-Jun-2026 06:40 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,6165360,Neelam Singh Developers,03-Jun-2026 04:39 PM,Rejected-AOC,accepted,17-Jun-2026 06:40 PM,,,,,,,,,,,,,,,,,,,AOC
