Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
21-May-2026 06:00 PM,27-May-2026 11:00 AM,21-May-2026 06:00 PM,27-May-2026 10:00 AM,NA ,NA ,21-May-2026 06:00 PM,27-May-2026 10:00 AM,28-May-2026 09:00 AM,"16,000",No,fixed,,UPSCIDCO,SAHARANPUR,1.0,RTGS - RTGS Payment,"1,652",UPSCIDCO,SAHARANPUR,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,25/EE/SRE/E-TENDER/2026-27,2026_SCIDC_1148299_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"Under Vidhayak Nidhi Yojna (Shri Devendra Nim ji, MLA) Construction of CC Road and Side Drain work from Kehar Singh house to Dhaniram house and Vinod house to Sham Kumar house at Vill. Chaphrehdi Block Baliya Khedi, District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Devendra Nim ji, MLA) Construction of CC Road and Side Drain work from Kehar Singh house to Dhaniram house and Vinod house to Sham Kumar house at Vill. Chaphrehdi Block Baliya Khedi, District- Saharanpur",Please refer Tender documents. ,NA ,"7,81,151",Civil Works,NA ,Tender,90.0,NA ,District Saharanpur,247001.0,NA ,NA ,NA ,Executive Engineer office,No ,No,Executive Engineer,"Executive Engineer office - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur",AOC,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - A.A.O.",Vinod Kumar Kardam,01-Jun-2026 01:17 PM,finsummary_2157140.pdf (333.96 KB),Technical,Technical Evaluation Summary,Vinod Kumar Kardam,27-May-2026 07:42 PM,technical_2157140.pdf,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - A.A.O.",Vinod Kumar Kardam,27-May-2026 07:43 PM,28-May-2026 09:00 AM,techsummary_2157140.pdf (333.96 KB),Finance,Finance Bid Evaluation Summary,Vinod Kumar Kardam,01-Jun-2026 01:00 PM,finance_2157140.pdf,BOQ Comparative Chart,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2026_SCIDC_1148299_2,25/EE/SRE/E-TENDER/2026-27,"Under Vidhayak Nidhi Yojna (Shri Devendra Nim ji, MLA) Construction of CC Road and Side Drain work from Kehar Singh house to Dhaniram house and Vinod house to Sham Kumar house at Vill. Chaphrehdi Block Baliya Khedi, District- Saharanpur",1.0,6143872.0,SATYA DEV CONSTRUCTION CO.,INR,"779,979",1,6143594,KARAM VIR SINGH CONTRACTOR,26-May-2026 01:58 PM,Rejected-Finance,Being L2,01-Jun-2026 01:17 PM,05-Jun-2026,"INR 779,979",90.0,Vinod Kumar Kardam,01-Jun-2026 01:19 PM,aoc.pdf (380.00 KB),"AWARD OF CONTRACT for Construction of CC Road and Side Drain work from Kehar Singh house to Dhaniram house and Vinod house to Sham Kumar house at Vill. Chaphrehdi Block Baliya Khedi, Saharanpur",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6143872,SATYA DEV CONSTRUCTION CO.,26-May-2026 03:20 PM,Accepted-AOC,Being L1,01-Jun-2026 01:19 PM,,,,,,,,AOC
