Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
590.0,Nil,Nil,No,1.0,SBI Bank,"33,873",Yes,fixed,,Nil,Nil,zone-01 ward-01 ke antargat Shakkar Mil Khalwa H.N 85/62 Sulabh Urinal avam talwa mandi 85/40 nala safai ka karya,zone-01 ward-01 ke antargat Shakkar Mil Khalwa H.N 85/62 Sulabh Urinal avam talwa mandi 85/40 nala safai ka karya,Please refer Tender documents. ,NA ,"3,38,733",Civil Works,NA ,Tender,90.0,NA ,kanpur,208001.0,NA ,NA ,NA ,ze-1 civil lines,No ,No,c.e office,c. eoffice kanpur nagar nigam,"Kanpur Municipal Corporation, Kanpur, UP",609/AA-1/2025-26,2026_NNKAN_1127170_2,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,02-Apr-2026 04:00 PM,08-Apr-2026 04:00 PM,02-Apr-2026 04:00 PM,08-Apr-2026 03:00 PM,NA ,NA ,02-Apr-2026 04:00 PM,08-Apr-2026 03:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,tn,AOC,C.E.,Internal,,RAM KUMAR TIWARI,19-Jun-2026 06:45 PM,finsummary_2114180.pdf (534.19 KB),C.E.,Internal,,RAM KUMAR TIWARI,19-Jun-2026 06:42 PM,techsummary_2114180.pdf (534.19 KB),1,6034155,M/s G F Enterprises,08-Apr-2026 10:12 AM,Rejected-Finance,L2,19-Jun-2026 06:45 PM,"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1127170_2,609/AA-1/2025-26,zone-01 ward-01 ke antargat Shakkar Mil Khalwa H.N 85/62 Sulabh Urinal avam talwa mandi 85/40 nala safai ka karya,1.0,6034244.0,M/S MARIYAM ENTERPRISES,INR,"287,922",19-Jun-2026,"INR 287,922",30.0,RAM KUMAR TIWARI,19-Jun-2026 06:48 PM,609.pdf (534.00 KB),Work order,Finance,Tender Open,RAM KUMAR TIWARI,19-Jun-2026 06:33 PM,finance_2114180.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,AOC,,,,,,,,,,,,,2,6034244,M/S MARIYAM ENTERPRISES,08-Apr-2026 10:23 AM,Accepted-AOC,L1,19-Jun-2026 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
