S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,CorrigendumDate,Date,,950.0,Nil,Nil,No,02-Feb-2026 04:00 PM,12-Feb-2026 12:30 PM,02-Feb-2026 04:00 PM,12-Feb-2026 12:00 PM,NA ,NA ,02-Feb-2026 04:00 PM,12-Feb-2026 12:00 PM,23-Feb-2026 11:00 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,156/RED/ENIV/NIR/25-26 Dt 09-01-2026,2026_REDUP_1111577_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Gram Bhagharbuland me Tarabganj Main road se Deenanath Pandey ke ghar ke Pass Rabarmold Interlocking ka Nirman Karya,Gram Bhagharbuland me Tarabganj Main road se Deenanath Pandey ke ghar ke Pass Rabarmold Interlocking ka Nirman Karya,Gram Bhagharbuland me Tarabganj Main road se Deenanath Pandey ke ghar ke Pass Rabarmold Interlocking ka Nirman Karya ,NA ,"5,88,322",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,"11,766",Yes,percentage,2.0%,Nil,Nil,EE RED GONDA,EE RED GONDA Vikas Bhawan Distt Gonda,1,Fee/PreQual/Technical,.pdf,NIT with T1,1.0,SBI Bank,AOC,EE RED GONDA,Internal,SRI J B SINGH EE SRI SIDDHARTHA VIKRAM SINGH A E SRI L K CHAKRAVARTI D A O,Jay Bahadur Singh,01-Jun-2026 09:38 AM,finsummary_2054156.pdf (195.11 KB),Technical,Summary,VIRENDRA KUMAR PATHAK,23-Feb-2026 10:22 AM,,EE RED GONDA,Internal,Er J B Singh EE Er Virendra Kumar Pathak A E Sri L. K. Chakravarti D A O,VIRENDRA KUMAR PATHAK,23-Feb-2026 10:56 AM,23-Feb-2026 11:00 AM,techsummary_2054156.pdf (550.67 KB),Finance,Summary,Jay Bahadur Singh,01-Jun-2026 09:09 AM,,BOQ Comparative Chart,1.0,5861727.0,M/S VIRAJ TRADERS,INR,"587,086.71",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1111577_2,156/RED/ENIV/NIR/25-26 Dt 09-01-2026,Gram Bhagharbuland me Tarabganj Main road se Deenanath Pandey ke ghar ke Pass Rabarmold Interlocking ka Nirman Karya,1,5861727,M/S VIRAJ TRADERS,11-Feb-2026 05:52 PM,Accepted-AOC,L1,01-Jun-2026 09:40 AM,01-Jun-2026,"INR 587,086.71",120.0,Jay Bahadur Singh,01-Jun-2026 09:40 AM,PVN02.pdf (195.00 KB),bond,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Work BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5863091,Pankaj Kumar Singh,12-Feb-2026 09:54 AM,Rejected-Finance,L2,01-Jun-2026 09:38 AM,,,,,,,,AOC
