Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
25-Jun-2026,"INR 2,727,027",90.0,Manoj kumar Gour,02-Jun-2026 01:58 PM,70lot1rajaram.pdf (383.00 KB),1.0,5968713.0,M/S RAJARAM,INR,"2,727,027","U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Central Store Division-III, KALAGARH",2026_UPIDM_1122258_1,70/EE/CSD-3/2025-26 (LOT-1),"Excavation work by Hydraulic Excavator from chainage 1.73 km to 2.41 km for the project of river training work through channelization for the protection of Village Baghpur, Mirapur Sadhunangal, and other village groups from flood and erosion along th",1,5968713,M/S RAJARAM,12-Mar-2026 07:38 PM,Accepted-AOC,lowest bid,02-Jun-2026 01:58 PM,Technical,technical bids received,Manoj kumar Gour,13-Mar-2026 04:10 PM,,EE,Internal,,Manoj kumar Gour,25-Mar-2026 07:37 PM,finsummary_2089523.pdf (432.42 KB),Finance,3 financial bids received,Manoj kumar Gour,25-Mar-2026 06:24 PM,,BOQ Comparative Chart,EE,Internal,,Manoj kumar Gour,20-Mar-2026 06:00 PM,20-Mar-2026 06:30 PM,techsummary_2089523.pdf (268.97 KB),AOC,"58,500",No,fixed,,Nil,Nil,06-Mar-2026 04:30 PM,13-Mar-2026 03:00 PM,06-Mar-2026 04:30 PM,13-Mar-2026 02:00 PM,NA ,NA ,06-Mar-2026 04:30 PM,13-Mar-2026 02:00 PM,20-Mar-2026 06:30 PM,1.0,Fee/PreQual/Technical,.pdf,"Tender Fee, EMD, Pre bid qualification",1.0,SBI Bank,854.0,Nil,Nil,No,"Excavation work by Hydraulic Excavator from chainage 1.73 km to 2.41 km for the project of river training work through channelization for the protection of Village Baghpur, Mirapur Sadhunangal, and other village groups from flood and erosion along th","Excavation work by Hydraulic Excavator from chainage 1.73 km to 2.41 km for the project of river training work through channelization for the protection of Village Baghpur, Mirapur Sadhunangal, and other village groups from flood and erosion along th",please refer tender document ,NA ,,Miscellaneous Works,NA ,Tender,120.0,90.0,meerut,250406.0,NA ,NA ,NA ,"Office of the Executive Engineer, CSD-3, Kalagarh",No ,No,"Executive Engineer, CSD-3, kalagarh","Office of the Executive Engineer, CSD-3, Kalagarh","U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Central Store Division-III, KALAGARH",70/EE/CSD-3/2025-26 (LOT-1),2026_UPIDM_1122258_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,2,5969292,M/S SHAKTI ENTERPRISES,13-Mar-2026 01:05 AM,Rejected-Finance,HIGHER BID RATES,25-Mar-2026 07:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,5968346,M/S S S ENTERPRISES,12-Mar-2026 05:40 PM,Rejected-Finance,HIGHER BID RATES,25-Mar-2026 07:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
