Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Ward No. 13 Construction of a road and draage channel usg terlockg pavers on the Hon. Kanshiram Awas Road extendg from Manoj Kumars house to Asafpur Road.,Ward No. 13 Construction of a road and draage channel usg terlockg pavers on the Hon. Kanshiram Awas Road extendg from Manoj Kumars house to Asafpur Road.,Please refer Tender documents. ,NA ,"7,67,520",Civil Works,NA ,Tender,90.0,90.0,Nagar Palika Parishad Bisauli Budaun,243720.0,NA ,NA ,NA ,Nagar Palika Parishad Bisauli Budaun,No ,No,EO,Nagar Palika Parishad Bisauli Budaun,Directorate of Local Bodies UP||Nagar Palika Parishad Bisauli Badaun,ET734RVA22NPPBis2026-27,2026_DOLBU_1128136_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,"76,800",No,fixed,,EO,Nagar Palika Parishad Bisauli Budaun,1.0,Fee/PreQual/Technical,.pdf,NIT Signed Copy Tender Document Scurity Deposit and Tender Fee with RTGS NEFT GSTIN PAN,"1,274",EO,Nagar Palika Parishad Bisauli Budaun,No,24-Mar-2026 09:00 AM,15-Apr-2026 04:00 PM,24-Mar-2026 09:00 AM,15-Apr-2026 01:00 PM,NA ,NA ,24-Mar-2026 09:00 AM,15-Apr-2026 01:00 PM,06-May-2026 09:00 AM,AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Bisauli Badaun,2026_DOLBU_1128136_11,ET734RVA22NPPBis2026-27,Ward No. 13 Construction of a road and draage channel usg terlockg pavers on the Hon. Kanshiram Awas Road extendg from Manoj Kumars house to Asafpur Road.,1,6047326,M/S ISRAR CONTRACTOR,14-Apr-2026 09:14 PM,Rejected-Finance,REJECT,16-May-2026 10:39 AM,Finance,03 bids responsive,MASHKOOR KHAN,06-May-2026 02:23 PM,,BOQ Comparative Chart,EO,Internal,JE AND AC,MASHKOOR KHAN,16-May-2026 10:39 AM,finsummary_2104175.pdf (204.50 KB),1.0,6047192.0,M/S JENUDDIN CONTRACTOR,INR,"766,061",Technical,03 bids admitted,Gyanendra Yadav,29-Apr-2026 12:42 PM,,27-May-2026,"INR 766,061",90.0,MASHKOOR KHAN,07-Jun-2026 09:46 AM,boqcomparativechart11.pdf (55.00 KB),EO,Internal,JE AND AC,Gyanendra Yadav,05-May-2026 08:25 PM,06-May-2026 09:00 AM,techsummary_2104175.pdf (221.05 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity in percentage rate,,,,,,,,,,,,,,AOC,,,,,2,6047192,M/S JENUDDIN CONTRACTOR,15-Apr-2026 11:17 AM,Accepted-AOC,LOWEST BID ACCEPTED,07-Jun-2026 09:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,6047127,M/S NASARAUDDIN CONTRACTOR,14-Apr-2026 07:42 PM,Rejected-Finance,REJECT,16-May-2026 10:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
