S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,SBI Bank,"1,07,208",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_60,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,765",Nil,Nil,No,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,09-Apr-2026 03:00 PM,WARD NO.08 ME SHARDA DEVI KE GHAR SE SMIULLAH KE GHAR V INDICASH A.T.M TAK C.C.ROAD V NALI NIRMAN KARAY.,WARD NO.08 ME SHARDA DEVI KE GHAR SE SMIULLAH KE GHAR V INDICASH A.T.M TAK C.C.ROAD V NALI NIRMAN KARAY.,Please refer Tender documents. ,NA ,"10,72,083",Civil Works,NA ,Tender,90.0,90.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,EO NPP DEORIA,NPP DEORIA,AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_60,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.08 ME SHARDA DEVI KE GHAR SE SMIULLAH KE GHAR V INDICASH A.T.M TAK C.C.ROAD V NALI NIRMAN KARAY.,1,5994860,M/S SHIV SHAKTI CONSTRUCTION,21-Mar-2026 05:36 PM,Rejected-Finance,L2,10-Apr-2026 09:08 PM,1.0,5992473.0,M/S VIKRANT SINGH,INR,"1,070,796",Finance,FINANCIAL BID OPENED,Jai Ram Yadav,09-Apr-2026 09:59 PM,,BOQ Comparative Chart,"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,10-Apr-2026 09:08 PM,finsummary_2084367.pdf (89.09 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,09-Apr-2026 02:16 PM,09-Apr-2026 03:00 PM,techsummary_2084367.pdf (520.33 KB),Technical,TECHNICAL BID OPENED,Sanjay kumar Tiwari,08-Apr-2026 06:01 PM,,12-May-2026,"INR 1,070,796",90.0,Jai Ram Yadav,05-Jun-2026 07:43 PM,60.pdf (587.00 KB),AOC
,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5999580,M/S SWETANK FOUNDATION,23-Mar-2026 02:00 PM,Rejected-Finance,L3,10-Apr-2026 09:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5992473,M/S VIKRANT SINGH,21-Mar-2026 01:48 PM,Accepted-AOC,L1,05-Jun-2026 07:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
