Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Prequalification Bid,"19,65,000",No,fixed,,UP STATE CONST. AND INFRA. DEVELOPMENT CORP. LTD,Lucknow,Construction work of synthetic running track in the sports stadium of District Bulandshahr,Construction work of synthetic running track in the sports stadium of District Bulandshahr,Technical Bid ,NA ,"9,82,20,000",Civil Works - Buildings,Civil and Electrical work ,Tender,90.0,540.0,District Bulandshahr,203001.0,Chief Engineer (West) ,T.C- 46 V Vibhuti Khand Gomti Nagar Lucknow ,20-Mar-2026 04:00 PM ,T.C- 46 V Vibhuti Khand Gomti Nagar Lucknow,No ,No,13-Mar-2026 03:40 PM,27-Mar-2026 02:00 PM,13-Mar-2026 01:30 PM,26-Mar-2026 05:00 PM,13-Mar-2026 01:30 PM ,21-Mar-2026 01:40 PM ,13-Mar-2026 01:45 PM,26-Mar-2026 05:00 PM,09-Apr-2026 04:15 PM,Chief Engineer (West),T.C- 46 V Vibhuti Khand Gomti Nagar Lucknow,1.0,FDR - Fixed Deposit,"8,260",Online in account of UPSCIDCO,Lucknow,No,U.P. State Construction and Infrastructure Development Corporation Ltd.,308/ 7-5(4)/E-TENDER/Sports Stadium / Bulandshahr /2025-26 Dated 13.03.2026,2026_SCIDC_1120779_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,Finance,Financial Evaluation,Arvind kumar Nirmal,09-Apr-2026 04:37 PM,finance_2084919.pdf,BOQ Comparative Chart,"Sh. A.K.Nirmal, Chief Engineer (W)",Internal,"Sh.Ratnesh Kumar Singh, D.G.M (F and A), Sh. A.K.Nirmal, Chief Engineer (W), Sh. K.G. Dube, Chief Engineer(E), Sh. Netram, Chief Engineer(C)I/C,Sh. Sudhir Kumar, CE (Elect)I/C, Sh.Raj Kapoor E.E(M)I/c",Arvind kumar Nirmal,09-Apr-2026 04:01 PM,09-Apr-2026 04:15 PM,techsummary_2084919.pdf (390.36 KB),Technical,Technical Evaluation,Arvind kumar Nirmal,31-Mar-2026 04:56 PM,technical_2084919.pdf,"Sh. A.K.Nirmal, Chief Engineer (W)",Internal,"Sh.Ratnesh Kumar Singh, D.G.M (F and A), Sh. A.K.Nirmal, Chief Engineer (W), Sh. K.G. Dube, Chief Engineer(E), Sh. Netram, Chief Engineer(C)I/C,Sh. Sudhir Kumar, CE (Elect)I/C, Sh.Raj Kapoor E.E(M)I/c",Arvind kumar Nirmal,21-Apr-2026 01:52 PM,finsummary_2084919.pdf (390.36 KB),10-May-2026,"INR 98,072,670",540.0,Arvind kumar Nirmal,25-Jun-2026 01:45 PM,308LOIBulandshar.pdf (463.00 KB),L1 Being Lowest,U.P. State Construction and Infrastructure Development Corporation Ltd.,2026_SCIDC_1120779_1,308/ 7-5(4)/E-TENDER/Sports Stadium / Bulandshahr /2025-26 Dated 13.03.2026,Construction work of synthetic running track in the sports stadium of District Bulandshahr,1.0,6010205.0,Balaji Associates,INR,"98,072,670",1.0,6010205.0,Balaji Associates,26-Mar-2026 03:52 PM,Accepted-AOC,L1 Being Lowest,25-Jun-2026 01:45 PM,AOC
,,.pdf,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6009665.0,DIXIT CONSTRUCTIONS PRIVATE LIMITED,26-Mar-2026 04:34 PM,Rejected-Finance,Being L2,21-Apr-2026 01:52 PM,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
