Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Technical,05 Technical bid found in 04 accepted and 01 rejected,VISHAL PORWAL,30-May-2026 07:31 PM,technical_2153874.pdf,08-Jun-2026,"INR 236,552",10.0,VISHAL PORWAL,11-Jun-2026 05:55 PM,15.pdf (172.00 KB),Date of start,E.E. Vishal Porwal,Internal,,VISHAL PORWAL,30-May-2026 08:01 PM,02-Jun-2026 11:00 AM,techsummary_2153874.pdf (105.08 KB),1,6137674,JAI KARAN SINGH,23-May-2026 04:01 PM,Rejected-Finance,Financlal Bid Rejected Due to Heigher Rate,03-Jun-2026 09:12 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",2026_UPIDC_1150316_15,03/EE/2026-27,Clearance of Sandna Drain From Km. 0.000 to Km 6.930 (Lot-15),1.0,6140350.0,SHRI SIDDHIVINAYAK INFRATECH,INR,"236,552",E.E. Vishal Porwal,Internal,,VISHAL PORWAL,03-Jun-2026 09:12 PM,finsummary_2153874.pdf (197.28 KB),Finance,04 Financial bid found in 01 accepted and 03 rejected,VISHAL PORWAL,03-Jun-2026 09:00 PM,finance_2153874.pdf,BOQ Comparative Chart,AOC,1.0,SBI Bank,854.0,Nil,Nil,No,"7,640",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Tender Document,Executive Engineer,Sitapur Division Sharda Canal Sitapur,19-May-2026 09:00 AM,25-May-2026 02:00 PM,19-May-2026 09:00 AM,25-May-2026 01:00 PM,NA ,NA ,19-May-2026 09:00 AM,25-May-2026 01:00 PM,02-Jun-2026 11:00 AM,Clearance of Sandna Drain From Km. 0.000 to Km 6.930 (Lot-15),Clearance of Sandna Drain From Km. 0.000 to Km 6.930 (Lot-15),Please refer Tender documents. ,NA ,"3,82,000",Civil Works - Canal,NA ,Tender,90.0,15.0,Sitapur,261001.0,NA ,NA ,NA ,Sitapur Division Sharda Canal Sitapur,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, sitapur",03/EE/2026-27,2026_UPIDC_1150316_15,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,2,6136133,M/S RAJENDRA VERMA,22-May-2026 03:28 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-May-2026 07:31 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,6137816,Ram Vilas,23-May-2026 05:12 PM,Rejected-Finance,Financlal Bid Rejected Due to Heigher Rate,03-Jun-2026 09:12 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,6140350,SHRI SIDDHIVINAYAK INFRATECH,25-May-2026 12:36 PM,Accepted-AOC,Date of start,11-Jun-2026 05:55 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,5,6135366,Sushil Kumar,23-May-2026 01:19 PM,Rejected-Finance,Financlal Bid Rejected Due to Heigher Rate,03-Jun-2026 09:12 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
