EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"63,280",No,percentage,2.0%,Nil,Nil,07-Apr-2026 09:00 AM,17-Apr-2026 09:00 AM,07-Apr-2026 09:00 AM,16-Apr-2026 12:00 PM,NA ,NA ,07-Apr-2026 09:00 AM,16-Apr-2026 12:00 PM,23-Apr-2026 04:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,3274/EE/RED/GKP/25-26 Date 10-03-26,2026_REDUP_1132291_20,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical Evaluation,812.0,Nil,Nil,No,Ward No.-67 Mohaddipur ke Hidrill Colony mein CC Road Ka Nirman,Ward No.-67 Mohaddipur ke Hidrill Colony mein CC Road Ka Nirman,Please refer Tender documents. ,NA ,"31,64,000",Civil Works,NA ,Tender,90.0,90.0,Gorakhpur,273001.0,NA ,NA ,NA ,Vikash Bhawan,No ,No,Executive Engineer,Vikash Bhawan,1.0,SBI Bank,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1132291_20,3274/EE/RED/GKP/25-26 Date 10-03-26,Ward No.-67 Mohaddipur ke Hidrill Colony mein CC Road Ka Nirman,1,6040568,M/S JITENDRA KUMAR YADAV,11-Apr-2026 04:21 PM,Accepted-AOC,L1,06-Jun-2026 10:31 AM,Finance,Opend,Abhishek Rai,24-Apr-2026 12:49 PM,,BOQ Comparative Chart,Executive Engineer,Internal,,Abhishek Rai,24-Apr-2026 04:27 PM,finsummary_2113419.pdf (152.96 KB),1.0,6040568.0,M/S JITENDRA KUMAR YADAV,INR,"3,088,742",Technical,Opend,Suresh Kumar Jaiswal,20-Apr-2026 04:06 PM,,04-Jun-2026,"INR 3,088,742",90.0,Abhishek Rai,06-Jun-2026 10:31 AM,bpdf.pdf (153.00 KB),Executive Engineer,Internal,,Suresh Kumar Jaiswal,23-Apr-2026 03:27 PM,23-Apr-2026 04:00 PM,techsummary_2113419.pdf (298.75 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,6040597,M/S R.P.Traders,11-Apr-2026 04:37 PM,Rejected-AOC,L2,06-Jun-2026 10:31 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
