Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
25-May-2026 10:00 AM,01-Jun-2026 02:00 PM,25-May-2026 10:00 AM,01-Jun-2026 12:00 PM,NA ,NA ,25-May-2026 10:00 AM,01-Jun-2026 12:00 PM,02-Jun-2026 03:30 PM,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVIII Circle Irrigation Works, Allahabad||ID-1, allahabad",01/E.E./2026-27,2026_UPIDC_1152759_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Executive Engineer,IRRIGATION COLONY GOVINDPUR PRYAGRAJ,"13,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,766.0,Nil,Nil,No,SILT CLEARANCE/SCRAPING OF MERIRAIYA DRAIN FROM KM 0.000 TO KM 10.000,SILT CLEARANCE/SCRAPING OF MERIRAIYA DRAIN FROM KM 0.000 TO KM 10.000,Please refer Tender documents. ,NA ,"5,51,000",Civil Works - Canal,NA ,Rate Contract,90.0,21.0,E.E. ID Ist Govindpur Prayagraj,211004.0,NA ,NA ,NA ,Prayagraj,No ,No,AOC,Technical,7 Bidder Found,Ashok Kumar Singh,02-Jun-2026 03:07 PM,technical_2159547.pdf,Ashok Kumar Singh,Internal,bipin kumar,Ashok Kumar Singh,12-Jun-2026 05:17 PM,finsummary_2159547.pdf (886.04 KB),Finance,6 bidder found,Ashok Kumar Singh,02-Jun-2026 03:56 PM,,BOQ Comparative Chart,Ashok Kumar Singh,Internal,Bipin kumar,Ashok Kumar Singh,02-Jun-2026 03:16 PM,02-Jun-2026 03:30 PM,techsummary_2159547.pdf (886.04 KB),12-Jun-2026,"INR 299,522",21.0,Ashok Kumar Singh,12-Jun-2026 05:28 PM,TENDERCOMM.pdf (886.00 KB),1 lowest,1.0,6154582.0,M/S MAHESHWAR PRASAD SHUKLA,INR,"299,522","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVIII Circle Irrigation Works, Allahabad||ID-1, allahabad",2026_UPIDC_1152759_2,01/E.E./2026-27,SILT CLEARANCE/SCRAPING OF MERIRAIYA DRAIN FROM KM 0.000 TO KM 10.000,1,6151768,MOHD KAMRAN,31-May-2026 05:15 PM,Rejected-Finance,4 lowest,12-Jun-2026 05:17 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6156565,M/S GANPATI KRIPA CONSTRUCTION AND SUPPLIAR,31-May-2026 05:03 PM,Rejected-Finance,3 lowest,12-Jun-2026 05:17 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6154582,M/S MAHESHWAR PRASAD SHUKLA,01-Jun-2026 10:57 AM,Accepted-AOC,1 lowest,12-Jun-2026 05:27 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6158403,M/s RAJA CONSTRUCTION,01-Jun-2026 11:50 AM,Rejected-Finance,2 lowest,12-Jun-2026 05:17 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6155018,RAJESH TRADERS,30-May-2026 06:44 PM,Rejected-Finance,5 lowest,12-Jun-2026 05:17 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6158318,RAM NIRANJAN YADAV,01-Jun-2026 11:55 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,02-Jun-2026 03:07 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6154183,V K CONSTRUCTIONS,31-May-2026 11:17 AM,Rejected-Finance,6 lowest,12-Jun-2026 05:17 PM,AOC
