Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
06-Jun-2026,"INR 1,124,459",120.0,Vishnoo Kumar,06-Jun-2026 06:03 PM,BonAsifpurNagaliya.pdf (619.00 KB),1,6070756,M/S KHUSHI CONSTRUCTION,28-Apr-2026 11:00 AM,Accepted-AOC,L1,06-Jun-2026 06:03 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,2026_REDUP_1139054_1,1846/RED/Tender/ 2025-26/Dt 31/03/26,Construction of CC road and drain from Satish plot towards primary school in village Asafpur Nagliya.,1.0,6070756.0,M/S KHUSHI CONSTRUCTION,INR,"1,124,459",Technical,aasfpur nagliya,Vishnoo Kumar,16-May-2026 01:11 PM,technical_2126751.pdf,EE RED BSR,Internal,EE and DAO,Vishnoo Kumar,06-Jun-2026 05:49 PM,finsummary_2126751.pdf (61.84 KB),Finance,AsifpurNagaliya,Vishnoo Kumar,06-Jun-2026 05:47 PM,finance_2126751.pdf,BOQ Comparative Chart,EE RED BSR,Internal,ee dao,Vishnoo Kumar,16-May-2026 01:13 PM,19-May-2026 12:00 PM,techsummary_2126751.pdf (481.97 KB),AOC,1,Fee/PreQual/Technical,.pdf,T1,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,1846/RED/Tender/ 2025-26/Dt 31/03/26,2026_REDUP_1139054_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,856.0,Nil,Nil,No,EE RED BSR,EE RED BSR,Construction of CC road and drain from Satish plot towards primary school in village Asafpur Nagliya.,Construction of CC road and drain from Satish plot towards primary school in village Asafpur Nagliya.,Please refer Tender documents. ,NA ,"11,30,000",Civil Works,NA ,Tender,90.0,120.0,EE RED BSR,203001.0,EE RED BSR ,EE RED BSR ,24-Apr-2026 11:00 AM ,EE RED BSR,No ,No,1.0,SBI Bank,"24,000",No,fixed,,Nil,Nil,20-Apr-2026 12:00 PM,30-Apr-2026 04:00 PM,20-Apr-2026 12:00 PM,28-Apr-2026 12:00 PM,NA ,NA ,20-Apr-2026 12:00 PM,28-Apr-2026 12:00 PM,19-May-2026 12:00 PM,AOC
,,,,,,2,6066973,SHRI BHAGVAN SHARMA CONTRACTOR AND SUPPLIERS,27-Apr-2026 12:35 PM,Rejected-Finance,L2,06-Jun-2026 05:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
