Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage
04-Jun-2026,"INR 963,942",45.0,MEENAKSHI AGARWAL,12-Jun-2026 09:15 PM,1155645_AOC.pdf (219.00 KB),AOC issue,1,6159726,BS INFRA PROJECTS,01-Jun-2026 05:32 PM,Accepted-AOC,AOC issue,12-Jun-2026 09:15 PM,1.0,6159726.0,BS INFRA PROJECTS,INR,"963,942","Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1155645_1,134/AA-4/26-27,Laying of 1400mm dia pipe through Jacking process in front of 111/1 Harsh nagar under ward-05 Jawahar nagar and ward-37 Ashok nagar in zone-4.,Finance,Bids Submitted,MEENAKSHI AGARWAL,02-Jun-2026 05:48 PM,finance_2164939.pdf,BOQ Comparative Chart,"Jr. Engg., Exe. Engg.",Internal,"Jr. Engg., Exe. Engg.",MEENAKSHI AGARWAL,04-Jun-2026 10:44 AM,finsummary_2164939.pdf (401.11 KB),"Jr. Engg., Exe. Engg.",Internal,"Jr. Engg., Exe. Engg.",MEENAKSHI AGARWAL,04-Jun-2026 10:42 AM,techsummary_2164939.pdf (215.11 KB),AOC,"Kanpur Municipal Corporation, Kanpur, UP",134/AA-4/26-27,2026_NNKAN_1155645_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Chief Engineer, KNN","Chief Engineer office, KNN, Motijheel","1,180",Nil,Nil,No,1.0,SBI Bank,Laying of 1400mm dia pipe through Jacking process in front of 111/1 Harsh nagar under ward-05 Jawahar nagar and ward-37 Ashok nagar in zone-4.,Laying of 1400mm dia pipe through Jacking process in front of 111/1 Harsh nagar under ward-05 Jawahar nagar and ward-37 Ashok nagar in zone-4.,Please refer Tender documents. ,NA ,"9,91,200",Civil Works,NA ,Tender,90.0,45.0,ward-05 and ward-37,208001.0,NA ,NA ,NA ,"Executive Engineer Office, Motijheel, Kanpur",No ,No,"99,120",No,percentage,10.0%,Nil,Nil,30-May-2026 02:15 PM,02-Jun-2026 04:00 PM,30-May-2026 02:15 PM,02-Jun-2026 03:00 PM,NA ,NA ,30-May-2026 02:15 PM,02-Jun-2026 03:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Scan copy of Affidavit of pending works on Rs. 100 stamp,AOC
,,,,,,,2,6162335,M/S DIVYA CONSTRUCTION,02-Jun-2026 02:59 PM,Rejected-Finance,L2 Bidder,04-Jun-2026 10:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
