Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
22-May-2026,"INR 2,494,962",90.0,Ravi Pratap Singh,12-Jun-2026 06:42 PM,8.pdf (415.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,2026_REDUP_1129795_8,1737/RED/Tender/2025-26,"Laying of B.O.E. Soling from Model pond in Maholi, Kathigara towards Visheshwar Dayalpur, Block- Maholi",1.0,6011761.0,MS ABHAY PRATAP SINGH,INR,"2,494,962",1,6011761,MS ABHAY PRATAP SINGH,27-Mar-2026 10:40 AM,Accepted-AOC,L1,12-Jun-2026 06:42 PM,Finance,Two bid have been received and send For Financial Evaluation,Gyanendra Kumar,17-Apr-2026 05:28 PM,,BOQ Comparative Chart,Gyanendra Kumar,Internal,,Gyanendra Kumar,16-Apr-2026 08:23 PM,17-Apr-2026 12:30 PM,techsummary_2107605.pdf (357.75 KB),Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,02-Apr-2026 10:50 AM,,Gyanendra Kumar,Internal,,Gyanendra Kumar,27-Apr-2026 05:26 PM,finsummary_2107605.pdf (520.43 KB),AOC,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,1737/RED/Tender/2025-26,2026_REDUP_1129795_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical,"Laying of B.O.E. Soling from Model pond in Maholi, Kathigara towards Visheshwar Dayalpur, Block- Maholi","Laying of B.O.E. Soling from Model pond in Maholi, Kathigara towards Visheshwar Dayalpur, Block- Maholi",Please refer Tender documents. ,NA ,"24,97,210",Civil Works,NA ,Tender,90.0,90.0,"Maholi, Sitapur",261001.0,NA ,NA ,NA ,"Office of EE RED, Sitapur.",No ,No,EE RED Sitapur,"Vikas Bhawan, Sitapur","50,000",No,fixed,,Nil,Nil,24-Mar-2026 06:00 PM,01-Apr-2026 12:30 PM,24-Mar-2026 06:00 PM,01-Apr-2026 12:00 PM,NA ,NA ,24-Mar-2026 06:00 PM,01-Apr-2026 12:00 PM,17-Apr-2026 12:30 PM,944.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,6014817,M/S SANJAY SINGH CONT,28-Mar-2026 07:55 AM,Rejected-Finance,Higher Rate Quoted,27-Apr-2026 05:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
