Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1103284_1,224/AA-25-26,Improvement of Lane by I/L tiles and Drain From LIG 1834 Ram Gopal Uttam to 2035 Prema Niwas in Sector-A ward 41 Under Zone 02,1.0,5794829.0,SRS COMPANY,INR,"2,495,975",1,5794933,ANIKA CONSTRUCTIONS,08-Jan-2026 01:08 PM,Rejected-Finance,L2,20-Apr-2026 03:59 PM,30-May-2026,"INR 2,495,975",60.0,DIVAKAR BHASKAR,18-Jun-2026 08:25 PM,1103284srs.pdf (338.00 KB),AOC,Finance,SRS COMPANY,DIVAKAR BHASKAR,20-Apr-2026 03:54 PM,,BOQ Comparative Chart,CE,Internal,,DIVAKAR BHASKAR,20-Apr-2026 03:59 PM,finsummary_2034625.pdf (194.18 KB),CE,Internal,,DIVAKAR BHASKAR,20-Apr-2026 03:57 PM,techsummary_2034625.pdf (194.18 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.xls,boq,Improvement of Lane by I/L tiles and Drain From LIG 1834 Ram Gopal Uttam to 2035 Prema Niwas in Sector-A ward 41 Under Zone 02,Improvement of Lane by I/L tiles and Drain From LIG 1834 Ram Gopal Uttam to 2035 Prema Niwas in Sector-A ward 41 Under Zone 02,Please refer Tender documents. ,NA ,"29,90,405",Civil Works,NA ,Tender,90.0,60.0,zone 2,208011.0,NA ,NA ,NA ,"OFFICE OF THE CHIEF ENGINEER, KMC",No ,No,"Kanpur Municipal Corporation, Kanpur, UP",224/AA-25-26,2026_NNKAN_1103284_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,"1,770",Nil,Nil,No,"2,99,041",No,percentage,10.0%,Nil,Nil,"CHIEF ENGINEER, KMC",motijheel,1.0,SBI Bank,02-Jan-2026 09:00 AM,08-Jan-2026 04:00 PM,02-Jan-2026 09:00 AM,08-Jan-2026 03:00 PM,NA ,NA ,02-Jan-2026 09:00 AM,08-Jan-2026 03:00 PM,AOC
,,,,,,,,,2,5794614,Dilip Kumar Bajpai,08-Jan-2026 12:45 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-incomplete/wrong affidavit,20-Apr-2026 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Certificateofnon-pending5workasperthecontractonstamppaperofRs.100as perSerialNo.14oftenderconditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,5790702,Maa Kushmanda Construction,07-Jan-2026 01:36 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-incomplete/wrong affidavit,20-Apr-2026 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,5792789,M/s Anmol Trading Company,07-Jan-2026 10:34 AM,Not Admitted-Fee/PreQual/Technical/Finance,Others-incomplete/wrong affidavit,20-Apr-2026 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,5794035,M/S NATIONAL CONSTRUCTION,07-Jan-2026 09:48 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-incomplete/wrong affidavit,20-Apr-2026 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5794420,M/S SAHIL TRADERS,08-Jan-2026 08:02 AM,Not Admitted-Fee/PreQual/Technical/Finance,Others-incomplete/wrong affidavit,20-Apr-2026 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,5794829,SRS COMPANY,08-Jan-2026 12:21 PM,Accepted-AOC,AOC,18-Jun-2026 08:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
