S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,6138629.0,M/S TANVI CONSTRUCTION,INR,"390,148.9","U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||LMBDGC, mathura",2026_UPIDC_1148556_7,01EE Lower Mat 2026-27,Lot 07,1,6138629,M/S TANVI CONSTRUCTION,25-May-2026 07:21 AM,Accepted-AOC,L1,29-Jun-2026 10:53 AM,06-Jun-2026,"INR 390,148.9",10.0,Umesh Kumar,29-Jun-2026 10:53 AM,07.pdf (616.00 KB),AOC,Umesh kumar,Internal,,Umesh Kumar,02-Jun-2026 05:20 PM,finsummary_2150004.pdf (23.24 KB),Technical,Report,Umesh Kumar,27-May-2026 07:29 PM,technical_2150004.pdf,Umesh kumar,Internal,,Umesh Kumar,27-May-2026 07:59 PM,01-Jun-2026 09:00 AM,techsummary_2150004.pdf (48.93 KB),Finance,BOQ Summary,Umesh Kumar,01-Jun-2026 09:41 PM,finance_2150004.pdf,BOQ Comparative Chart,AOC,"14,000",No,fixed,,Nil,Nil,Lot 07,Internal clearance work of Lohagarh Drain Between Km. 1.600 to 10.200,Please refer Tender documents. ,NA ,"6,73,000",Civil Works - Canal,NA ,Tender,90.0,10.0,"L.M.B.D.G.C., Mathura",281001.0,NA ,NA ,NA ,"L.M.B.D.G.C., Mathura",No ,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,1.0,SBI Bank,Executive Engineer,"L.M.B.D.G.C., Mathura",766.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||LMBDGC, mathura",01EE Lower Mat 2026-27,2026_UPIDC_1148556_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,20-May-2026 09:00 AM,25-May-2026 12:00 PM,20-May-2026 09:00 AM,25-May-2026 11:00 AM,NA ,NA ,20-May-2026 09:00 AM,25-May-2026 11:00 AM,01-Jun-2026 09:00 AM,AOC
,,,,,,,,,2,6138579,M/S TANVI CONTRACTOR,24-May-2026 11:22 AM,Rejected-Finance,L3,02-Jun-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6133656,PADAM SINGH,23-May-2026 04:14 PM,Rejected-Finance,L2,02-Jun-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
