Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tender Document,SE,SE OFFICE 67 A CANTT KANPUR NAGAR.,"1,40,000",No,fixed,,Nil,Nil,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,36/SE/IWC1K/2025-26,2026_UPIDM_1122815_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"EXCAVATION WORK BY HYDRAULIC EXCAVATORS FOR THE PROJECT OF RIVER TRAINING WORK THROUGH CHANNELIZATION FOR THE PROTECTION OF VILLAGE BAGHPUR, MIRAPUR SADHUNANGAL, ALONG THE RIGHT BANK OF THE GANGA RIVER IN DISTRICT MEERUT","EXCAVATION WORK BY HYDRAULIC EXCAVATORS FOR THE PROJECT OF RIVER TRAINING WORK THROUGH CHANNELIZATION FOR THE PROTECTION OF VILLAGE BAGHPUR, MIRAPUR SADHUNANGAL, ALONG THE RIGHT BANK OF THE GANGA RIVER IN DISTRICT MEERUT",Please refer Tender documents. ,NA ,"69,55,000",Miscellaneous Works,NA ,Tender,90.0,60.0,Ganga River IN MEERUT DISTRICT,250002.0,NA ,NA ,NA ,SE OFFICE 67 A CANTT KANPUR NAGAR,No ,No,1.0,SBI Bank,"2,360",Nil,Nil,No,09-Mar-2026 10:00 AM,16-Mar-2026 02:00 PM,09-Mar-2026 10:00 AM,16-Mar-2026 12:00 PM,NA ,NA ,09-Mar-2026 10:00 AM,16-Mar-2026 12:00 PM,18-Mar-2026 04:35 PM,AOC,Technical,All Bidder successfully admitted,Vijay Kumar,18-Mar-2026 02:09 PM,,SE,Internal,,Vijay Kumar,25-Mar-2026 01:27 PM,finsummary_2091229.pdf (440.77 KB),Finance,All Bidder successfully Admitted.,Vijay Kumar,23-Mar-2026 05:04 PM,,BOQ Comparative Chart,SE,Internal,,Vijay Kumar,18-Mar-2026 04:30 PM,18-Mar-2026 04:35 PM,techsummary_2091229.pdf (440.77 KB),25-Mar-2026,"INR 6,436,320",60.0,Vijay Kumar,03-Jun-2026 04:21 PM,tn36.pdf (525.00 KB),AOC,1.0,5970088.0,MANJULA MISHRA,INR,"6,436,320",U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,2026_UPIDM_1122815_1,36/SE/IWC1K/2025-26,"EXCAVATION WORK BY HYDRAULIC EXCAVATORS FOR THE PROJECT OF RIVER TRAINING WORK THROUGH CHANNELIZATION FOR THE PROTECTION OF VILLAGE BAGHPUR, MIRAPUR SADHUNANGAL, ALONG THE RIGHT BANK OF THE GANGA RIVER IN DISTRICT MEERUT",1,5970088,MANJULA MISHRA,15-Mar-2026 05:48 PM,Accepted-AOC,Agreement has been signed.,03-Jun-2026 04:21 PM,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5973909,M/S RAJARAM,15-Mar-2026 12:23 PM,Rejected-Finance,3rd Lowest,25-Mar-2026 01:27 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5972509,SHIV RAM ENTERPRISES,14-Mar-2026 03:55 PM,Rejected-Finance,2nd lowest,25-Mar-2026 01:27 PM,AOC
