Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Work of VCB Repair under the jurisdiction of EDD-Thanabhawan.,"3,000",No,fixed,,SE EDC SHAMLI,SHAMLI,Work of VCB Repair under the jurisdiction of EDD-Thanabhawan.,Work of VCB Repair under the jurisdiction of EDD-Thanabhawan.,Please refer Tender documents. ,NA ,,Electrical Works,NA ,Tender,180.0,365.0,SE EDC SHAMLI,247776.0,NA ,NA ,NA ,SE EDC SHAMLI,No ,No,06-Jun-2026 06:00 PM,12-Jun-2026 03:00 PM,06-Jun-2026 06:00 PM,12-Jun-2026 12:00 PM,NA ,NA ,06-Jun-2026 06:00 PM,12-Jun-2026 12:00 PM,18-Jun-2026 05:55 PM,Paschimanchal Vidyut Vitran Nigam Ltd.,E-TENDER NO-38/2026-27,2026_PVVNL_1157784_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Offline,No,No,No,SE EDC SHAMLI,"NEAR 33/11 KV S/S KHERI KARMU, SHAMLI",1.0,RTGS - RTGS Payment,"1,180",SE EDC SHAMLI,SHAMLI,No,AOC,Finance,Work of VCB Repair under the jurisdiction of EDD-Thanabhawan.,Veerandra Singh,19-Jun-2026 10:40 AM,finance_2169718.pdf,BOQ Comparative Chart,VEERANDRA SINGH,Internal,,Veerandra Singh,18-Jun-2026 05:52 PM,18-Jun-2026 05:55 PM,techsummary_2169718.pdf (67.08 KB),Technical,Work of VCB Repair under the jurisdiction of EDD-Thanabhawan.,Veerandra Singh,18-Jun-2026 05:50 PM,technical_2169718.pdf,VEERANDRA SINGH,Internal,,Veerandra Singh,19-Jun-2026 10:42 AM,finsummary_2169718.pdf (66.36 KB),19-Jun-2026,"INR 53,800",365.0,Veerandra Singh,19-Jun-2026 10:44 AM,AWARDFINAL.pdf (253.00 KB),Work of VCB Repair under the jurisdiction of EDD-Thanabhawan.,1.0,6190137.0,ANSHIKA ENTERPRISES,INR,"53,800",Paschimanchal Vidyut Vitran Nigam Ltd.,2026_PVVNL_1157784_1,E-TENDER NO-38/2026-27,Work of VCB Repair under the jurisdiction of EDD-Thanabhawan.,1,6190137,ANSHIKA ENTERPRISES,12-Jun-2026 10:52 AM,Accepted-AOC,L1,19-Jun-2026 10:44 AM,AOC
2.0,Finance,.xls,Work of VCB Repair under the jurisdiction of EDD-Thanabhawan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6189400,HIGH TECH ENGINEERS,11-Jun-2026 08:19 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,18-Jun-2026 05:50 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6189912,M/S SAI TRADERS,12-Jun-2026 09:18 AM,Rejected-AOC,L2,19-Jun-2026 10:44 AM,AOC
