Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Tender Stage
EE ID1 LAKHIMPUR KHERI,Internal,,RAM BAHADUR,15-May-2026 12:52 PM,18-May-2026 11:00 AM,techsummary_2135086.pdf (661.80 KB),25-May-2026,"INR 509,827.5",15.0,RAM BAHADUR,03-Jun-2026 05:41 PM,PiraiAOC2627.pdf (271.00 KB),Technical,Admitted,RAM BAHADUR,15-May-2026 12:35 PM,,1.0,6093872.0,DINESH KUMAR MISHRA,INR,"509,827.5",Finance,Admitted,RAM BAHADUR,20-May-2026 12:07 PM,,BOQ Comparative Chart,EE ID1 LAKHIMPUR KHERI,Internal,,RAM BAHADUR,20-May-2026 04:18 PM,finsummary_2135086.pdf (942.68 KB),"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||ID-1, lakhimpur khiri",2026_UPIDC_1142892_17,01/EE/2026-27 Dt. 27.04.2026,Clearance of Pirai Nadi Drain From Km. 0.000 to Km. 17.870,1,6093872,DINESH KUMAR MISHRA,10-May-2026 11:23 PM,Accepted-AOC,First Lowest,03-Jun-2026 05:42 PM,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||ID-1, lakhimpur khiri",01/EE/2026-27 Dt. 27.04.2026,2026_UPIDC_1142892_17,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical,"18,000",No,fixed,,Nil,Nil,354.0,Nil,Nil,No,Clearance of Pirai Nadi Drain From Km. 0.000 to Km. 17.870,Clearance of Pirai Nadi Drain From Km. 0.000 to Km. 17.870,Please refer Tender documents. ,NA ,"8,66,000",Civil Works - Canal,NA ,Tender,90.0,15.0,LAKHIMPUR KHERI,262701.0,NA ,NA ,NA ,LAKHIMPUR,No ,No,05-May-2026 10:00 AM,11-May-2026 12:30 PM,05-May-2026 10:00 AM,11-May-2026 12:00 PM,NA ,NA ,05-May-2026 10:00 AM,11-May-2026 12:00 PM,18-May-2026 11:00 AM,1.0,SBI Bank,EX.ENG.ID-1 LAKHIMPUR KHERI,EX.ENG.ID-1 SHIV COLONY LAKHIMPUR KHERI,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6104623,M/S A.J. CONSTRUCTION,11-May-2026 02:41 AM,Rejected-Finance,Due to higher rate,20-May-2026 04:18 PM,AOC,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6101181,M/s Awdesh kumar mishra,09-May-2026 05:29 PM,Rejected-Finance,Due to higher rate,20-May-2026 04:18 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6102639,M/S MUNNI DEVI CONTRACTOR,10-May-2026 02:55 PM,Rejected-Technical,Documents are not OK.,15-May-2026 12:52 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6103905,M/S SHRI RAM SINGH,11-May-2026 08:15 AM,Rejected-Finance,Due to higher rate,20-May-2026 04:18 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6104933,NATIONAL ENTERPRISES,11-May-2026 09:20 AM,Rejected-Finance,Due to higher rate,20-May-2026 04:18 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6099901,S K CONSTRUCTION AND GENERAL SUPPLIER,08-May-2026 08:07 PM,Rejected-Technical,Documents are not OK.,15-May-2026 12:52 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6098712,SUSHIL KUMAR CONTRACTOR,09-May-2026 10:25 AM,Rejected-Finance,Due to higher rate,20-May-2026 04:18 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
