EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"1,48,931",No,percentage,10.0%,Nil,Nil,Saharanpur Municipal Corporation Saharanpur UP,6085 B,2026_NNSAH_1114168_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,chief engineer,chief engineer,1.0,SBI Bank,1.0,Construction of cc road from channi marhoob house to bilal dawakhana for mohallah jhotewala at ward no. 49,Date,,Construction of cc road from channi marhoob house to bilal dawakhana for mohallah jhotewala at ward no. 49,Construction of cc road from channi marhoob house to bilal dawakhana for mohallah jhotewala at ward no. 49,Please refer Tender documents. ,NA ,"14,89,310",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nirman vibhag,No ,No,12-Feb-2026 09:00 AM,28-Feb-2026 11:00 AM,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,NA ,NA ,12-Feb-2026 09:00 AM,27-Feb-2026 03:00 PM,21-Apr-2026 10:05 AM,1.0,Fee/PreQual/Technical,.pdf,Technical,"1,298",Nil,Nil,No,AOC,Technical,Admitted,Madan Pal,18-Mar-2026 02:46 PM,technical_2065732.pdf,MADANPAL,Internal,,Madan Pal,01-Jun-2026 11:38 AM,finsummary_2065732.pdf (99.31 KB),Finance,Admitted,Madan Pal,21-Apr-2026 05:53 PM,finance_2065732.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,21-Apr-2026 10:00 AM,21-Apr-2026 10:05 AM,techsummary_2065732.pdf (22.89 KB),01-Jun-2026,"INR 1,466,076.76",30.0,Madan Pal,01-Jun-2026 11:45 AM,techhh.pdf (99.00 KB),1.0,5930740.0,SANJAY KUMAR JAIN,INR,"1,466,076.76",Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114168_1,6085 B,Construction of cc road from channi marhoob house to bilal dawakhana for mohallah jhotewala at ward no. 49,1,5935535,M/S PRITI ENGINEERING WORKS,27-Feb-2026 01:36 AM,Rejected-AOC,L3,01-Jun-2026 11:45 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5930740,SANJAY KUMAR JAIN,25-Feb-2026 09:09 PM,Accepted-AOC,L1,01-Jun-2026 11:45 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5934532,Shouriya Builders,26-Feb-2026 07:28 PM,Rejected-AOC,L2,01-Jun-2026 11:45 AM,AOC
