Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
22-Jun-2026,"INR 3,141,155",150.0,Rohit Varshney,30-Jun-2026 01:13 PM,Bairampur.pdf (621.00 KB),1.0,6119557.0,AMBEDKAR CONTRACTOR,16-May-2026 08:38 AM,Rejected-Finance,Reject,08-Jun-2026 12:22 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE AMROHA,2026_REDUP_1143786_1,64/EE/RED/2026-27 dt 10-04-2026,Construction of Interlocking tiles in Grampanchyat bairampur bhoor main road to primary school to inderpal saini house.,1.0,6119827.0,M/S VNK DEVELOPERS,INR,"3,141,155",Finance,admitted,Rohit Varshney,08-Jun-2026 11:16 AM,,BOQ Comparative Chart,Rohit Varshney,Internal,,Rohit Varshney,23-May-2026 07:43 PM,30-May-2026 11:00 AM,techsummary_2136708.pdf (633.07 KB),Technical,Admitted,Rohit Varshney,23-May-2026 07:41 PM,technical_2136708.pdf,Rohit Varshney,Internal,,Rohit Varshney,08-Jun-2026 12:22 PM,finsummary_2136708.pdf (1032.86 KB),AOC,EE RED AMROHA,EE RED AMROHA,"63,000",No,fixed,,Nil,Nil,1.0,Date Change,Date,,30-Apr-2026 10:00 AM,16-May-2026 02:00 PM,30-Apr-2026 10:00 AM,16-May-2026 12:00 PM,NA ,NA ,30-Apr-2026 10:00 AM,16-May-2026 12:00 PM,30-May-2026 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,tech docu,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE AMROHA,64/EE/RED/2026-27 dt 10-04-2026,2026_REDUP_1143786_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,854.0,Nil,Nil,No,Construction of Interlocking tiles in Grampanchyat bairampur bhoor main road to primary school to inderpal saini house.,Construction of Interlocking tiles in Grampanchyat bairampur bhoor main road to primary school to inderpal saini house.,Please refer Tender documents. ,NA ,"31,42,000",Civil Works - Roads,NA ,Tender,150.0,NA ,Amroha,244221.0,NA ,NA ,NA ,EE RED AMROHA,No ,No,AOC
,,,,,,2.0,6119827.0,M/S VNK DEVELOPERS,16-May-2026 11:12 AM,Accepted-AOC,L1,30-Jun-2026 01:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,.pdf,fee docu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
