Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
12-Jun-2026,"INR 20,998,179",450.0,Sanjeev Saxena,12-Jun-2026 06:23 PM,SONBHADRALOA.pdf (52.00 KB),L1,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,2026_UPPAN_1144505_1,"478/PAN/ET/26-27, DT. 30-04-2026",CONSTRUCTION OF GARRAGE AND BARRACK AT MOTOR TRANSPORT SECTION DISTT SONBHADRA U.P.,1.0,6128208.0,Roshan Lal Traders,INR,"20,998,179",1,6129485,M/s Prakash Traders,19-May-2026 09:59 PM,Rejected-Finance,L2,03-Jun-2026 12:46 PM,Finance,All bidder admitted,Sanjeev Saxena,01-Jun-2026 05:54 PM,,BOQ Comparative Chart,SANJEEV SAXENA,Internal,DULAREY PRASAD PRASHANT TRIPATHI,Sanjeev Saxena,26-May-2026 05:20 PM,27-May-2026 03:00 PM,techsummary_2138488.pdf (597.97 KB),Technical,ALL BIDDER ADMITTED,Sanjeev Saxena,26-May-2026 05:17 PM,,SANJEEV SAXENA,Internal,PRASHANT TRIPATHI DULAREY PRASAD,Sanjeev Saxena,03-Jun-2026 12:46 PM,finsummary_2138488.pdf (47.16 KB),AOC,Sanjeev Saxena,U.P. Police Avas Nigam Ltd,"4,24,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,1.0,SBI Bank,CONSTRUCTION OF GARRAGE AND BARRACK AT MOTOR TRANSPORT SECTION DISTT SONBHADRA U.P.,CONSTRUCTION OF GARRAGE AND BARRACK AT MOTOR TRANSPORT SECTION DISTT SONBHADRA U.P.,Please refer Tender documents. ,NA ,"2,12,21,000",Civil Works,NA ,Tender,90.0,450.0,MOTOR TRANSPORT SECTION DISTT SONBHADRA U.P.,231216.0,NA ,NA ,NA ,U.P. Police Avas Nigam Ltd,No ,No,02-May-2026 12:30 PM,21-May-2026 11:30 AM,02-May-2026 12:30 PM,20-May-2026 05:00 PM,NA ,NA ,02-May-2026 12:30 PM,20-May-2026 05:00 PM,27-May-2026 03:00 PM,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,"478/PAN/ET/26-27, DT. 30-04-2026",2026_UPPAN_1144505_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,DATE Corrigendum,Date,,"5,900",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,6128208,Roshan Lal Traders,19-May-2026 06:09 PM,Accepted-AOC,L1,12-Jun-2026 06:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
