S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1,5896831,Sohi Construction,19-Feb-2026 10:31 PM,Accepted-AOC,L1,28-Jun-2026 04:54 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,2026_REDUP_1117641_1,1595/RED/Tender/2025-26,"Laying of Interlocking from Ravindra house to Mishri Lal house in Vishunpur, Block- Hargaon",1.0,5896831.0,Sohi Construction,INR,"1,356,843",12-May-2026,"INR 1,356,843",90.0,Ravi Pratap Singh,28-Jun-2026 04:54 PM,01.pdf (362.00 KB),Gyanendra Kumar,Internal,,Gyanendra Kumar,08-Apr-2026 12:42 PM,finsummary_2076863.pdf (524.29 KB),Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,27-Feb-2026 02:36 PM,,Gyanendra Kumar,Internal,,Gyanendra Kumar,12-Mar-2026 04:53 PM,16-Mar-2026 12:30 PM,techsummary_2076863.pdf (309.01 KB),Finance,Two bid have been received and send For Financial Evaluation,Gyanendra Kumar,16-Mar-2026 05:03 PM,,BOQ Comparative Chart,AOC,"Laying of Interlocking from Ravindra house to Mishri Lal house in Vishunpur, Block- Hargaon","Laying of Interlocking from Ravindra house to Mishri Lal house in Vishunpur, Block- Hargaon",Please refer Tender documents. ,NA ,"13,56,979",Civil Works,NA ,Tender,90.0,90.0,"Hargaon, Sitapur.",261001.0,NA ,NA ,NA ,"Office of EE RED, Sitapur.",No ,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,1595/RED/Tender/2025-26,2026_REDUP_1117641_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED Sitapur,Vikas Bhawan Sitapur,1,Fee/PreQual/Technical,.pdf,Technical,"28,000",No,fixed,,Nil,Nil,1.0,Date,Date,,18-Feb-2026 04:00 PM,26-Feb-2026 12:30 PM,18-Feb-2026 04:00 PM,26-Feb-2026 12:00 PM,NA ,NA ,18-Feb-2026 04:00 PM,26-Feb-2026 12:00 PM,16-Mar-2026 12:30 PM,857.0,Nil,Nil,No,AOC
2,5896716,SURAJ CONSTRUCTIONS,19-Feb-2026 02:30 PM,Rejected-Finance,Higher Rate Quoted,08-Apr-2026 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,AOC
